index,x,y,z
8,262,15.44,988
0,257.6937,0,1004.442
0,212.7481,0,1010.362
0,149.1656,0,992.2927
0,211.1154,0,988.5972
0,105.4406,0,995.5906
0,152.5572,0,989.6421
0,128.684,0,995.2032
0,142.642,0,1005.846
0,214.7386,0,996.2904
0,128.7257,0,989.238
0,229.3267,0,995.0383
0,120.0578,0,1004.836
0,154.3538,0,994.3639
0,132.2807,0,999.9702
0,133.0938,0,994.228
0,192.2373,0,1007.722
0,107.956,0,992.7621
0,261.181,0,999.9973
0,157.6431,0,992.1793
0,126.0718,0,997.8444
0,127.4385,0,1001.676
0,98.12226,0,1006.534
0,248.4355,0,1003.797
0,124.9197,0,1001.918
0,198.2387,0,1008.887
0,202.5289,0,1010.036
0,242.0393,0,998.501
0,195.0757,0,992.9899
0,193.126,0,991.3225
0,225.0546,0,993.5463
0,261.5936,0,999.9954
0,140.0007,0,1002.683
0,185.1863,0,1001.972
0,190.9387,0,1006.688
0,224.4064,0,1001.21
0,141.8175,0,1005.076
0,166.3526,0,991.0208
0,136.5354,0,1000.095
0,250.3831,0,998.8262
0,97.57381,0,999.946
0,183.9365,0,1001.265
0,160.4689,0,997.619
0,180.4576,0,1004.225
0,109.3377,0,996.3576
0,146.5107,0,1007.127
0,223.0607,0,991.631
0,124.4734,0,995.0714
0,213.9445,0,1005.102
0,196.1594,0,988.8429
0,163.9746,0,1000.142
0,186.0514,0,1010.298
0,146.7699,0,1009.27
0,112.3888,0,1004.569
0,225.0105,0,991.525
0,222.9345,0,1002.659
0,117.1876,0,1003.123
0,183.4533,0,1008.869
0,107.7123,0,999.4424
0,100.5116,0,989.6572
0,231.7815,0,992.9109
0,169.2695,0,989.4354
0,177.3157,0,1008.423
0,102.2523,0,1002.326
0,165.424,0,993.9855
0,239.3151,0,1005.099
0,206.6122,0,1001.6
0,142.593,0,1008.296
0,112.8303,0,1001.289
0,233.5177,0,999.8516
0,234.9897,0,1004.944
0,220.0894,0,1009.152
0,259.5464,0,989.5578
8,262,15.44,988
0,221.8397,0,1007.608
0,147.6919,0,993.114
0,209.511,0,988.905
0,149.0625,0,988.5889
0,248.1708,0,997.459
0,225.1694,0,1003.594
0,252.8005,0,993.7132
0,112.1642,0,992.348
0,167.0229,0,993.1167
0,250.2381,0,1009.118
0,184.3598,0,1000.447
