index,x,y,z
5,544,19.208,19
0,759.2192,0,13.69845
0,688.782,0,15.93702
0,702.3237,0,14.63043
0,700.603,0,16.7635
0,596.2285,0,17.18317
0,605.6626,0,17.62544
0,617.795,0,15.00174
0,610.0298,0,17.43348
0,561.3188,0,13.78373
0,675.1343,0,16.98819
0,716.6143,0,17.84
0,784.6223,0,10.47577
0,576.5257,0,14.64018
0,718.9109,0,17.17599
0,679.63,0,10.33364
0,649.8481,0,15.22769
0,684.582,0,17.60608
0,568.5756,0,17.14245
0,767.8143,0,16.18106
0,768.6056,0,17.62492
0,616.55,0,16.609
0,553.9063,0,16.03247
0,704.1922,0,11.40845
0,632.4601,0,11.83904
0,718.645,0,9.525867
0,681.0644,0,9.387567
0,590.0032,0,15.58249
0,548.9902,0,16.67809
0,680.2028,0,15.18333
0,704.4811,0,11.65198
0,565.0425,0,15.94288
0,677.4405,0,14.90788
0,746.2036,0,11.84599
0,609.9183,0,9.462505
0,758.4894,0,15.60528
0,669.0363,0,13.53651
0,666.9583,0,9.847208
0,561.5703,0,10.43858
0,547.8028,0,13.37157
0,567.4918,0,12.04339
0,687,0,11.24336
0,549.0879,0,9.934052
0,750.659,0,18.29909
0,777.7125,0,17.07515
0,660.1636,0,18.94367
0,732.235,0,17.21241
0,704.9613,0,10.10869
0,647.4221,0,15.50264
0,705.0884,0,18.70865
0,686.6205,0,14.66374
0,667.2585,0,9.998308
0,784.5214,0,9.835796
0,602.5447,0,12.673
0,669.1686,0,18.61351
0,607.2113,0,16.57188
0,715.9982,0,12.45109
0,661.5101,0,11.67945
0,680.2067,0,14.27153
0,705.5707,0,9.894019
0,580.0304,0,18.68307
0,549.5313,0,17.79776
0,633.7173,0,11.4615
0,687.6492,0,17.41883
0,612.3392,0,10.7737
0,558.0106,0,11.33079
0,576.3621,0,12.71706
0,634.8427,0,15.88495
0,700.0507,0,15.54189
0,626.6973,0,12.3139
0,692.1235,0,15.55019
0,644.151,0,12.65572
0,595.7655,0,16.8725
0,764.6031,0,10.98079
0,595.7636,0,15.86422
0,606.6985,0,11.17676
0,702.0228,0,12.02475
0,544.489,0,18.40557
0,566.7115,0,16.14822
0,594.7186,0,16.6995
0,779.0641,0,10.47906
0,784.5146,0,15.19581
0,573.2968,0,15.74743
0,637.261,0,13.88409
0,747.2148,0,11.74253
0,758.4963,0,13.40563
0,576.9676,0,18.15078
0,574.434,0,15.7202
0,774.5751,0,17.9804
