index,x,y,z
1,170,48.97,303
0,426.9011,0,418.7647
0,446.729,0,482.1711
0,183.1485,0,426.7762
0,247.9465,0,616.4938
0,322.3396,0,469.8738
0,602.3066,0,602.9493
0,349.4033,0,565.4128
0,253.6077,0,396.101
0,603.4466,0,577.7709
0,325.2847,0,609.4679
0,585.5895,0,514.7334
0,474.6379,0,628.678
0,486.9734,0,412.6318
0,580.0324,0,462.9016
0,357.9288,0,640.47
0,542.4164,0,496.4537
0,240.073,0,408.646
0,565.2792,0,314.8223
0,328.4366,0,444.6521
0,340.1169,0,635.7875
0,288.5736,0,592.6284
0,207.6294,0,545.1056
0,459.589,0,595.8954
0,260.3735,0,385.9962
0,253.2955,0,339.619
0,432.3422,0,320.4697
0,226.1867,0,529.5266
0,430.3164,0,508.0596
0,201.2017,0,347.1959
0,439.7953,0,657.9909
0,509.0743,0,380.3497
0,535.8928,0,448.344
0,491.8267,0,446.2085
0,540.5273,0,369.6063
0,364.5086,0,657.0236
0,226.1077,0,347.3623
0,307.0704,0,526.1923
0,344.889,0,483.4771
0,342.6344,0,509.0879
0,263.3269,0,368.9687
0,505.8662,0,633.9658
0,254.635,0,603.7279
0,567.6816,0,525.6544
0,210.2238,0,598.1665
0,497.2636,0,393.7505
0,589.0862,0,385.3066
0,237.4951,0,423.8937
0,540.0958,0,650.3107
0,265.7155,0,335.8358
0,201.4216,0,350.6095
0,347.4347,0,538.9712
0,583.4191,0,404.1557
0,573.1168,0,583.7295
0,258.8305,0,651.8081
0,475.0833,0,452.538
0,278.2367,0,472.8307
0,382.474,0,550.5347
0,351.3008,0,571.5097
0,558.795,0,387.011
0,262.7658,0,604.0303
0,574.5517,0,664.7943
0,495.2335,0,551.7703
0,326.7391,0,501.4084
0,232.9906,0,500.3994
0,389.6827,0,584.7707
0,239.4376,0,614.0502
0,448.1245,0,604.7026
0,188.5603,0,430.4306
0,382.7852,0,307.7188
0,351.9386,0,647.4111
0,228.922,0,392.8718
0,603.6487,0,630.5708
0,300.8506,0,604.7172
0,252.3655,0,570.6296
0,382.6425,0,585.0236
0,479.1377,0,618.4803
0,580.6628,0,531.9708
0,336.1121,0,479.7859
0,478.1339,0,417.4131
0,186.079,0,626.8393
0,505.0157,0,384.0574
0,246.2326,0,512.0991
0,451.9083,0,352.7927
0,415.1806,0,462.6626
0,462.2675,0,622.5753
0,533.9585,0,509.7073
0,523.4077,0,657.024
0,334.5229,0,355.8623
0,196.106,0,612.3264
0,326.7459,0,599.6881
0,468.7521,0,368.3579
0,533.3877,0,514.2893
0,480.5623,0,407.2578
0,298.7794,0,499.8177
0,413.4725,0,540.1114
0,414.1003,0,641.5624
0,323.4424,0,361.6974
0,437.9304,0,604.7995
0,347.6971,0,331.2795
0,474.1177,0,327.9505
0,512.6092,0,344.3128
0,180.0884,0,586.8382
0,522.3833,0,635.4796
0,544.0162,0,553.7914
0,342.3831,0,610.1406
0,391.1128,0,341.8106
0,470.1979,0,504.2407
0,347.3384,0,539.859
0,332.886,0,654.7077
0,172.2438,0,501.5628
0,535.2969,0,466.6479
0,534.4733,0,595.9061
0,540.2225,0,343.4725
0,514.0969,0,337.4729
0,494.4785,0,497.4518
0,343.7707,0,491.2784
0,419.7149,0,663.6733
0,303.496,0,467.2552
0,250.3003,0,404.8686
0,412.7981,0,637.8662
0,388.5694,0,433.1735
0,506.8066,0,484.8517
0,562.768,0,465.1463
0,391.6161,0,389.1721
0,259.4873,0,355.2484
0,541.4725,0,540.8762
0,440.6272,0,504.9219
0,287.9446,0,631.8844
0,180.8701,0,473.6334
0,210.6149,0,451.7456
0,515.1597,0,508.949
0,486.0136,0,543.265
0,495.0329,0,554.6624
0,224.0956,0,514.6362
0,343.1912,0,451.1077
0,324.4225,0,462.9299
0,530.7953,0,659.609
0,491.0669,0,627.8637
0,315.6539,0,538.373
0,434.3194,0,443.9298
0,500.256,0,315.6743
0,194.5223,0,467.7073
0,489.8838,0,328.0206
0,240.3325,0,458.4866
0,174.6284,0,639.7407
0,359.3031,0,533.397
0,473.9677,0,644.8406
0,448.1339,0,343.2055
0,436.209,0,376.6257
0,441.6385,0,424.0861
0,347.4985,0,670.5312
0,237.5776,0,481.3121
0,325.0717,0,396.2297
0,401.4503,0,412.934
0,370.8822,0,305.0398
0,509.1356,0,445.413
0,489.5205,0,329.8848
0,446.0091,0,562.0416
0,540.6768,0,458.2354
0,310.0807,0,502.7839
0,514.0165,0,642.5519
0,348.1923,0,427.0197
0,309.7988,0,337.5062
0,322.9691,0,504.0128
0,583.36,0,461.4152
0,206.2319,0,603.7131
0,567.6195,0,661.6232
0,255.7622,0,431.3549
0,537.885,0,365.8303
0,569.9168,0,622.1448
0,395.2495,0,658.7833
