index,x,y,z
6,482,57.862,302
0,404.9016,0,454.9954
0,357.5194,0,379.822
0,310.9551,0,450.9678
0,352.5093,0,502.8531
0,307.4215,0,474.0749
0,457.332,0,428.607
0,468.7487,0,540.8732
0,407.5726,0,366.0094
0,378.8707,0,662.313
0,437.422,0,519.7451
0,410.8252,0,345.4423
0,279.0159,0,506.715
0,350.8642,0,563.5598
0,442.292,0,435.3826
0,299.7323,0,478.8231
0,357.9581,0,597.9793
0,282.2543,0,478.3166
0,266.314,0,588.0958
0,446.4915,0,328.0479
0,408.4757,0,330.3232
0,413.5648,0,411.771
0,282.9714,0,398.9852
0,427.1212,0,403.4915
0,417.3465,0,651.7394
0,315.8961,0,488.2676
0,298.4214,0,567.0773
0,323.0275,0,378.9381
0,293.1995,0,641.5394
0,361.7543,0,466.7655
0,445.4762,0,421.4758
0,283.2129,0,423.1591
0,360.865,0,536.3138
0,349.148,0,521.639
0,390.5706,0,536.2925
0,453.73,0,648.4375
0,410.8946,0,351.6913
0,372.352,0,329.49
0,238.7163,0,645.7382
0,481.7037,0,543.7535
0,385.8933,0,481.6549
0,408.9445,0,363.363
0,446.3598,0,438.4803
0,414.3479,0,563.9239
0,411.0178,0,611.249
0,279.2985,0,437.7148
0,372.9575,0,575.1389
0,374.0065,0,571.7924
0,301.6288,0,418.6561
0,401.7995,0,560.418
0,386.4056,0,343.6812
0,413.3741,0,414.3058
0,266.2655,0,508.8965
0,437.3322,0,350.3327
0,313.7698,0,464.1452
0,291.9144,0,328.0413
0,412.1797,0,526.1567
0,339.5273,0,545.8801
0,455.4082,0,524.7419
0,408.5226,0,354.4499
0,296.7561,0,439.209
0,258.4536,0,414.8499
0,305.6407,0,489.1622
0,447.3551,0,644.1689
0,332.0793,0,506.7283
0,374.2301,0,531.5768
0,460.6017,0,605.1157
0,463.5533,0,448.1984
0,375.478,0,582.6413
0,354.1101,0,494.6074
0,272.0605,0,415.618
0,283.3745,0,372.5456
0,360.9152,0,409.8721
0,321.5232,0,628.1462
0,357.2197,0,610.2014
0,254.4227,0,513.7747
0,440.7865,0,358.6616
0,358.3448,0,332.6868
0,272.8833,0,660.4764
0,455.2667,0,486.9954
0,341.2985,0,482.9059
0,414.4551,0,409.5337
0,253.68,0,328.5796
0,479.4367,0,555.9029
0,308.4916,0,664.3495
0,413.825,0,397.1907
0,456.3194,0,364.312
0,468.0744,0,347.5351
0,372.6569,0,421.946
0,370.983,0,554.2465
0,401.6448,0,617.1015
0,339.6341,0,482.028
0,363.077,0,558.2261
0,481.1061,0,665.7902
0,343.6583,0,378.8718
0,255.0691,0,597.5142
0,247.3533,0,421.2001
0,386.8812,0,584.7805
0,269.5457,0,432.4304
0,341.0485,0,498.7429
0,344.0067,0,456.6207
0,259.537,0,568.3805
0,252.8684,0,634.8904
0,288.6378,0,365.0557
0,434.8342,0,491.815
0,308.1933,0,663.1879
0,423.4883,0,398.369
0,477.4798,0,402.9196
0,389.0847,0,318.0905
0,304.9423,0,629.0886
0,329.5517,0,447.3893
0,289.0649,0,514.244
0,371.0025,0,505.4114
0,360.3505,0,512.5631
0,407.6923,0,382.9009
0,396.7042,0,636.9324
0,443.9789,0,474.4364
0,367.5224,0,392.0411
0,407.2946,0,536.5444
0,451.8525,0,552.785
0,288.2605,0,433.6496
0,410.1467,0,621.1424
0,341.584,0,413.6865
0,307.4479,0,354.0437
0,289.6108,0,420.3068
0,252.3203,0,396.4302
0,380.1156,0,377.2004
0,345.3334,0,532.9967
0,450.7363,0,518.5082
0,415.2837,0,599.8358
0,409.0758,0,415.7302
0,449.9604,0,361.3137
0,395.1204,0,544.2578
0,274.2953,0,545.403
0,311.1057,0,396.7917
0,262.4365,0,560.8464
0,316.9785,0,322.4655
0,438.4159,0,406.4793
0,254.5374,0,367.467
0,279.7336,0,470.6574
0,464.1217,0,388.5917
0,429.1902,0,471.4085
0,461.4205,0,436.0041
0,281.6051,0,669.6529
0,364.7472,0,383.976
0,477.1616,0,432.8228
0,406.1816,0,460.4764
0,416.8388,0,450.5369
0,372.4455,0,460.4324
0,271.5072,0,410.8601
0,470.9308,0,388.5115
0,356.9968,0,350.2631
0,476.9158,0,600.3279
0,273.5725,0,648.9766
0,242.5825,0,545.0334
0,353.9738,0,310.7811
0,258.8621,0,327.5303
0,479.1693,0,454.8128
0,250.4618,0,412.291
0,456.7402,0,537.4108
0,295.5296,0,599.8661
0,238.5252,0,532.6212
0,270.0887,0,603.7083
0,263.0102,0,323.7011
0,354.2476,0,472.3367
0,288.8272,0,655.0367
0,281.8494,0,513.6561
0,310.9578,0,348.9846
0,411.3962,0,531.4972
0,270.527,0,349.1674
0,315.5608,0,485.5853
0,317.389,0,445.9857
0,414.6879,0,555.0181
0,331.3832,0,342.2264
0,328.7668,0,555.1518
0,399.2002,0,419.3539
0,264.7894,0,441.3292
0,406.1024,0,525.0512
0,238.8884,0,472.6695
0,300.6599,0,657.568
0,433.2008,0,470.4567
0,345.5019,0,408.7351
0,455.0127,0,398.8984
0,372.7474,0,541.9116
0,470.4417,0,669.2908
0,261.7605,0,578.6198
0,376.2206,0,472.6451
0,284.4673,0,582.1855
0,408.0803,0,537.6853
0,438.9228,0,375.7675
0,463.7324,0,611.8035
0,321.5768,0,567.0413
0,412.6425,0,594.4738
0,338.7985,0,629.3829
0,294.3121,0,423.5443
0,322.4456,0,546.9862
0,405.6592,0,579.2115
0,469.4583,0,397.7636
0,269.7696,0,572.9388
0,247.7707,0,348.3168
0,295.0413,0,648.1133
6,482,57.862,302
0,430.2925,0,659.668
0,372.3239,0,380.8067
0,281.8228,0,476.2278
0,366.2844,0,319.8878
0,391.601,0,401.0801
0,335.6307,0,658.5292
0,421.4534,0,451.4312
0,285.3456,0,629.8398
0,384.1504,0,305.4232
0,317.9938,0,481.2792
0,339.7499,0,310.2683
0,459.7537,0,484.1837
0,480.7778,0,356.6921
0,244.0334,0,361.8719
0,270.7645,0,653.1448
0,305.8186,0,537.1407
0,275.6932,0,325.6129
0,359.6866,0,525.6526
0,286.1935,0,584.2422
0,352.0503,0,480.6202
0,323.566,0,612.717
0,316.1006,0,541.2138
0,372.3056,0,514.2625
0,250.4678,0,529.4286
0,329.5558,0,335.1818
0,376.9259,0,547.6649
0,453.6467,0,441.9117
0,447.7083,0,336.4742
0,376.4288,0,485.5191
0,253.7994,0,359.2603
0,437.1682,0,584.6943
0,313.7574,0,464.0136
0,240.3966,0,385.3716
0,355.4575,0,366.7207
0,311.9494,0,580.8494
0,338.4027,0,451.7519
0,457.0451,0,375.3223
0,283.849,0,565.8093
0,420.0243,0,635.6112
0,359.3492,0,389.2389
0,449.8599,0,370.1352
0,324.8729,0,358.6613
0,318.9916,0,306.679
0,358.9281,0,337.076
0,445.0062,0,489.2453
0,279.3116,0,319.5369
0,300.8464,0,453.9138
0,431.8228,0,576.4789
0,461.2286,0,382.5173
0,382.3032,0,468.6408
0,439.5155,0,389.4866
0,270.1805,0,649.5486
0,452.3794,0,648.817
0,284.7558,0,487.3867
0,319.3831,0,449.9183
0,338.856,0,545.5936
0,274.6977,0,548.6951
0,252.4214,0,517.1827
0,310.4843,0,546.6411
0,429.4348,0,443.2811
0,266.1387,0,398.1606
0,451.5962,0,492.8498
0,262.4466,0,357.7664
0,405.7442,0,451.223
0,330.0457,0,629.4678
0,262.8201,0,632.6251
0,255.895,0,544.9297
0,345.5889,0,623.624
0,290.9368,0,644.7474
0,416.2944,0,597.629
0,297.1685,0,521.6899
0,389.9122,0,656.6754
0,334.1509,0,501.4057
0,390.7405,0,606.3045
0,378.5428,0,626.9877
0,251.2574,0,330.9115
0,478.6857,0,572.5873
0,373.6313,0,442.029
0,451.6983,0,509.2308
0,286.4734,0,597.9692
0,479.8869,0,344.4874
0,465.303,0,403.6304
0,299.5536,0,449.2773
0,303.1425,0,454.3346
0,324.2373,0,623.5518
0,367.8571,0,344.327
0,301.288,0,556.8267
0,286.1531,0,438.7515
0,296.6275,0,403.4111
0,376.9266,0,543.0745
0,409.0201,0,334.5661
0,454.183,0,380.1761
0,431.8179,0,499.2982
0,344.3113,0,534.593
0,469.2912,0,373.8989
0,332.319,0,380.7267
0,337.7483,0,307.9968
0,353.4662,0,556.2826
0,359.5045,0,443.748
0,386.306,0,560.3663
0,355.4473,0,642.4435
0,245.115,0,609.9857
0,273.6872,0,472.1444
0,445.3353,0,562.734
0,440.5806,0,515.8138
0,262.0302,0,399.4947
0,457.0663,0,302.951
0,409.7854,0,496.8141
0,396.4654,0,342.5052
0,315.8414,0,417.822
0,257.3765,0,633.4647
0,337.4938,0,445.9431
0,283.8467,0,567.486
0,284.2111,0,393.0349
0,399.3037,0,569.0747
0,287.0428,0,424.8238
0,431.5261,0,504.6525
0,246.8822,0,320.4676
0,242.5556,0,538.3423
0,425.9942,0,464.8222
0,369.0864,0,423.7291
0,300.0952,0,562.6347
0,314.9662,0,358.9168
0,287.0916,0,512.4286
0,286.3214,0,517.3148
0,272.2832,0,597.6871
0,481.4906,0,404.7695
0,272.1413,0,544.8893
0,387.2141,0,449.3629
