index,x,y,z
5,544,19.208,19
0,416.0118,0,14.66342
0,298.5183,0,18.16421
0,357.5684,0,14.67007
0,513.3272,0,11.6367
0,289.2541,0,10.79851
0,502.766,0,11.38512
0,351.5912,0,18.05902
0,485.6058,0,13.24807
0,445.3608,0,11.02781
0,378.2879,0,11.60152
0,385.6601,0,12.73067
0,484.3756,0,11.06782
0,337.3344,0,13.42952
0,363.569,0,13.4296
0,426.2314,0,13.81925
0,439.8249,0,16.6321
0,359.3383,0,14.44924
0,363.2049,0,11.55908
0,423.8488,0,11.54542
0,440.0844,0,12.44907
0,321.2496,0,17.32083
0,341.0893,0,16.53269
0,272.8599,0,12.39216
0,481.4172,0,9.840329
0,439.3657,0,14.51505
0,307.7425,0,17.87237
0,442.6747,0,18.21925
0,274.6797,0,14.13535
0,448.0665,0,12.58484
0,523.6421,0,18.4051
0,416.4144,0,15.18494
0,332.254,0,10.91242
0,519.3873,0,12.23505
0,507.3321,0,10.04766
0,405.363,0,12.98499
0,461.412,0,11.48919
0,520.4434,0,12.98466
0,298.5746,0,9.915111
0,284.9848,0,11.56997
0,520.6724,0,16.14053
0,281.1025,0,14.16622
0,446.5243,0,18.47016
0,405.9423,0,9.340597
0,473.3477,0,16.63101
0,432.6028,0,14.49457
0,466.4035,0,16.29443
0,516.2283,0,11.29254
0,370.2183,0,15.50116
0,356.8455,0,14.27997
0,451.9562,0,12.72175
0,476.6801,0,18.53528
0,291.5974,0,16.65963
0,533.2084,0,13.62862
0,510.1977,0,10.40541
0,408.3764,0,17.82058
0,288.2422,0,13.17912
0,296.8636,0,17.54739
0,425.9536,0,13.03639
0,313.9295,0,13.13443
0,267.1399,0,11.48341
0,503.4297,0,14.73258
0,532.5569,0,15.77117
0,462.2505,0,16.39226
0,464.6082,0,11.29875
0,273.3154,0,14.43358
0,321.6469,0,9.637333
0,292.0408,0,12.84772
0,472.176,0,13.12331
0,447.4416,0,18.63262
0,347.9275,0,10.68224
0,422.6594,0,10.88456
0,526.9346,0,12.96289
0,408.7664,0,14.27992
0,381.6597,0,10.90736
0,295.2283,0,9.994162
0,374.0317,0,11.75317
0,503.8195,0,17.82755
0,360.6413,0,12.00665
0,329.4533,0,11.95269
0,540.4629,0,12.64311
0,293.4156,0,16.54281
0,425.892,0,16.40062
0,448.3192,0,17.66405
0,358.793,0,9.620865
0,470.5325,0,17.3434
0,325.4351,0,14.13164
0,434.1541,0,11.32928
0,351.9708,0,12.25771
0,341.9737,0,17.60041
0,415.5454,0,17.48299
0,504.3499,0,12.263
0,416.9892,0,12.34266
0,312.3079,0,11.77224
0,322.3556,0,16.37848
0,320.1832,0,13.15326
0,541.8097,0,16.52913
0,268.3158,0,15.93275
0,472.2958,0,18.47524
0,422.9954,0,18.06944
5,544,19.208,19
0,401.0135,0,17.41397
0,297.3555,0,11.67008
0,322.985,0,12.76393
0,414.3515,0,15.87252
0,385.4915,0,16.08377
0,457.4047,0,15.23468
0,521.6201,0,14.53179
0,509.5013,0,16.18506
0,306.892,0,17.68957
0,521.5719,0,14.38089
0,537.043,0,17.65695
0,412.4378,0,17.7779
0,511.0835,0,15.48687
0,362.6125,0,11.19035
0,341.6481,0,15.623
0,474.2184,0,18.02176
0,508.0267,0,10.98621
0,515.5565,0,13.21172
0,373.5456,0,10.54786
0,334.6956,0,11.95274
0,444.1071,0,10.41968
0,497.7097,0,14.00121
0,311.9499,0,10.69544
0,373.5867,0,15.82484
0,471.4779,0,14.63813
0,489.1222,0,10.50069
0,307.7561,0,17.22128
0,474.4828,0,11.79411
0,507.3669,0,12.97613
0,340.8543,0,18.76666
0,291.1456,0,14.26783
0,518.923,0,18.33372
0,279.0249,0,12.39968
0,344.9565,0,18.95269
0,301.3981,0,13.76256
0,357.3092,0,16.18688
0,413.1974,0,13.48967
0,448.2016,0,11.24579
0,329.837,0,9.925116
0,392.2738,0,14.34369
0,532.3823,0,16.7109
0,375.0842,0,13.85146
0,290.5205,0,17.64052
0,420.0077,0,18.02445
0,350.8585,0,11.16568
0,440.8027,0,15.5842
0,444.2817,0,11.82821
0,297.6968,0,13.72793
0,494.7513,0,15.44151
0,363.9599,0,11.17813
0,514.1186,0,12.29925
0,530.3536,0,18.3177
0,340.374,0,12.5143
0,407.0799,0,17.06438
0,385.3816,0,9.997801
0,266.6953,0,18.39788
0,359.2931,0,10.81837
0,454.866,0,17.15431
0,479.5954,0,12.51701
0,455.7217,0,18.37984
0,355.6926,0,17.73695
0,459.1434,0,11.9361
0,289.0964,0,11.84431
0,280.717,0,13.70748
0,392.8115,0,18.308
0,267.7578,0,14.24088
0,495.593,0,17.98348
0,355.7044,0,9.944839
0,498.8246,0,13.64992
0,433.3115,0,17.95909
0,404.1823,0,16.23022
0,455.5347,0,14.62135
0,485.0927,0,18.91277
0,291.8808,0,13.48745
0,295.7357,0,12.68654
0,383.6147,0,14.6595
0,438.5166,0,9.458934
0,397.5795,0,11.62043
0,364.3522,0,9.862
0,455.3819,0,13.71875
0,511.0657,0,17.90383
0,483.4219,0,11.98594
0,530.7327,0,11.99996
0,355.9379,0,16.94957
0,400.6269,0,12.05881
0,415.2582,0,10.69454
0,539.9144,0,10.98202
0,328.3437,0,10.61086
0,359.9012,0,15.70315
0,456.4776,0,10.13898
0,492.7777,0,15.31639
0,296.9875,0,11.88389
0,458.6098,0,11.55953
0,277.4476,0,14.20931
0,538.8577,0,17.79946
0,501.2611,0,10.62033
0,374.2098,0,18.719
0,319.2683,0,15.38386
0,433.7479,0,17.88263
5,544,19.208,19
0,309.2442,0,15.47965
0,270.7515,0,17.94284
0,471.0003,0,12.40273
0,402.5269,0,10.22155
0,331.4241,0,15.4765
0,444.4458,0,18.73321
0,336.1515,0,11.91234
0,534.9542,0,14.907
0,522.6782,0,18.30589
0,532.4363,0,14.00767
0,415.5058,0,17.91291
0,386.639,0,15.78106
0,290.0253,0,10.43964
0,395.8734,0,12.42197
0,512.3966,0,11.49191
0,522.3525,0,11.52347
0,341.3938,0,15.95138
0,298.6939,0,9.921031
0,278.5831,0,15.33123
0,502.9056,0,9.745466
0,487.56,0,18.65327
0,531.9479,0,17.79147
0,381.6377,0,18.06453
0,467.9868,0,17.55233
0,428.6485,0,16.62759
0,327.2439,0,12.71207
