index,x,y,z
6,482,57.862,302
0,298.2409,0,448.4557
0,41.17469,0,543.9854
0,427.0894,0,1007.263
0,79.47252,0,699.1181
0,475.8718,0,481.5935
0,331.4267,0,966.3504
0,472.6364,0,361.8432
0,160.9931,0,639.5155
0,281.6061,0,927.7516
0,323.0933,0,438.723
0,296.4074,0,791.8326
0,129.8852,0,648.1349
0,268.5586,0,845.8464
0,90.69545,0,946.6564
0,327.4084,0,992.0764
0,220.934,0,478.9739
0,32.99932,0,857.4224
0,355.5816,0,753.5157
0,250.8834,0,864.9958
0,81.51978,0,1012.316
0,48.96358,0,530.4194
0,356.0968,0,438.3771
0,45.53921,0,841.8864
0,431.709,0,418.6459
0,59.50763,0,835.1083
0,130.182,0,812.9775
0,276.5796,0,731.9672
0,465.8664,0,770.7548
0,137.9619,0,982.5054
0,251.0081,0,618.8621
0,405.9016,0,991.4801
0,105.8028,0,367.1235
0,50.81703,0,927.9285
0,101.988,0,436.2596
0,224.0163,0,809.8094
0,343.9911,0,541.3079
0,266.9551,0,558.939
0,25.19238,0,947.4197
0,428.7039,0,355.4066
0,309.218,0,328.8514
0,44.67261,0,1017.677
0,2.924829,0,489.2063
0,235.1643,0,755.7418
0,296.5284,0,994.5446
0,241.6104,0,926.043
0,424.2176,0,569.2742
0,426.0206,0,808.7535
0,92.80091,0,725.6471
0,370.2675,0,805.899
0,211.7363,0,329.2408
6,482,57.862,302
0,31.28458,0,685.9512
0,156.7997,0,930.7433
0,73.18807,0,855.8235
0,367.5669,0,349.4417
0,238.7636,0,737.327
0,45.949,0,999.7463
0,171.0173,0,509.9117
0,315.4387,0,834.511
0,174.2421,0,338.4012
0,241.1752,0,920.8719
0,310.5005,0,867.0674
0,397.1665,0,960.309
0,53.52386,0,549.3162
0,310.1118,0,991.3039
0,411.7949,0,546.2408
0,111.6365,0,691.0049
0,377.3318,0,495.079
0,115.8816,0,490.1655
0,206.8695,0,527.8914
0,1.144868,0,704.1084
0,338.6083,0,801.6238
0,224.3653,0,651.2495
0,82.38023,0,621.5981
0,304.4817,0,1003.448
0,251.7023,0,400.0008
0,32.17565,0,443.1294
0,58.87754,0,621.4299
0,398.0051,0,864.7579
0,114.5437,0,546.0439
0,252.2582,0,864.628
0,282.7376,0,662.6904
0,89.77197,0,918.5646
0,273.3227,0,811.4667
0,85.43951,0,776.4183
0,21.8947,0,708.7162
0,359.3315,0,471.2863
0,401.5061,0,926.5067
0,446.2256,0,428.2486
0,184.9625,0,925.0444
0,35.56791,0,448.6146
0,332.2971,0,858.6533
0,357.3554,0,471.5563
0,90.13959,0,366.8878
0,123.8889,0,561.7013
0,270.8754,0,541.7554
0,268.9278,0,834.9496
0,420.3876,0,952.6799
0,163.2128,0,522.6684
0,470.1522,0,319.7207
0,124.2033,0,422.7526
6,482,57.862,302
0,364.8586,0,1012.057
0,70.46952,0,706.4615
0,404.8765,0,398.1744
0,247.0603,0,560.746
0,365.5413,0,727.8152
0,264.6281,0,775.0816
0,1.107405,0,384.3117
