index,x,y,z
3,352,52.008,285
0,280.7159,0,205.748
0,213.8772,0,271.0624
0,261.8123,0,252.9528
0,299.0076,0,280.9356
0,301.6373,0,192.4399
0,204.4121,0,269.8064
0,289.0311,0,208.5819
0,270.4532,0,239.1316
0,260.6037,0,228.0666
0,266.4159,0,275.4237
0,304.8554,0,246.184
0,210.365,0,182.1173
0,297.257,0,182.2389
0,202.4726,0,199.7617
0,233.7225,0,201.8571
0,320.809,0,259.1481
0,340.0735,0,237.4809
0,268.6843,0,180.6858
0,305.1053,0,183.4158
0,343.0251,0,284.8115
0,318.3595,0,276.5655
0,270.7469,0,223.0286
0,217.3682,0,167.1069
0,275.4405,0,256.0118
0,271.2019,0,267.3147
0,304.1438,0,171.6757
0,233.2524,0,239.9729
0,235.6016,0,166.7878
0,265.1178,0,184.9639
0,250.4328,0,222.9344
0,261.519,0,238.2917
0,269.0984,0,180.1322
0,220.8368,0,268.3261
0,235.1683,0,202.9389
0,249.3163,0,276.9704
0,214.1219,0,250.9395
0,322.4662,0,273.6038
0,196.9882,0,225.9874
0,245.3984,0,192.9433
0,280.2827,0,279.3033
0,294.7705,0,223.7959
0,194.1942,0,261.6522
0,240.2083,0,273.611
0,250.2493,0,165.0196
0,280.5394,0,235.5302
0,349.2449,0,203.0209
0,324.0649,0,163.1295
0,306.4031,0,241.1886
0,260.4051,0,259.9626
0,282.3132,0,231.0457
0,238.4666,0,282.888
0,245.1952,0,220.4603
0,211.5968,0,200.0858
0,269.23,0,252.2038
0,348.8029,0,280.7797
0,199.541,0,198.6162
0,269.0643,0,201.069
0,262.2907,0,174.0465
0,244.1511,0,193.7179
0,286.2424,0,261.1656
0,255.5713,0,181.5811
0,261.9915,0,237.4542
0,243.4164,0,242.6451
0,226.9942,0,270.2451
0,226.5939,0,186.4974
0,277.7684,0,190.2722
0,277.4024,0,243.3731
0,322.5998,0,162.7447
0,283.3682,0,244.6772
0,255.7904,0,175.6138
0,300.7898,0,227.2237
0,313.3685,0,171.6365
0,262.5995,0,178.5184
0,285.8015,0,273.029
0,341.2005,0,238.3788
0,204.9143,0,177.0075
0,287.3997,0,244.2697
0,327.7924,0,210.4449
0,225.997,0,283.5184
0,240.1026,0,191.0834
0,239.8916,0,251.7256
0,238.9046,0,239.9943
0,207.5719,0,232.1558
0,294.2523,0,208.1694
0,194.9383,0,281.3976
0,246.3982,0,216.645
0,286.0443,0,173.07
0,329.4787,0,235.2428
0,320.5007,0,166.3979
0,297.7953,0,229.289
0,252.2767,0,214.3844
0,303.0062,0,183.1555
0,239.0415,0,240.0221
0,195.8453,0,209.6242
0,229.9388,0,219.0468
0,339.2914,0,270.8051
0,232.0105,0,241.2314
0,334.2444,0,179.657
0,221.3522,0,239.296
0,238.5941,0,253.8788
0,351.2397,0,253.8574
0,276.1096,0,268.7065
0,293.9612,0,180.9075
0,198.8556,0,182.3415
0,271.8477,0,228.6704
0,315.7566,0,158.0025
0,283.9351,0,242.9949
0,214.6793,0,212.6952
0,283.466,0,247.9784
0,342.6466,0,182.7972
0,339.5917,0,247.7745
0,299.7686,0,190.7246
0,270.7995,0,263.5686
0,242.2842,0,214.5817
0,257.1002,0,270.8361
0,198.9951,0,183.2392
0,269.7634,0,268.6419
0,202.9118,0,164.2307
0,298.1654,0,207.0407
0,233.3232,0,196.2821
0,227.4664,0,262.732
0,350.5295,0,164.1215
0,349.2983,0,269.7847
0,318.545,0,185.9116
0,223.2655,0,192.2652
0,209.5393,0,252.6843
0,270.8799,0,252.2825
0,198.6637,0,283.8679
0,262.6882,0,179.5234
0,216.7941,0,200.8951
0,240.8548,0,230.2644
0,226.6966,0,219.5578
0,303.8465,0,159.1743
0,243.7412,0,277.7382
0,194.1014,0,282.0088
0,280.4594,0,183.9301
0,301.5463,0,166.4876
0,229.7369,0,183.7703
0,215.1765,0,257.8193
0,297.3035,0,257.0838
0,287.3983,0,283.3087
0,331.9659,0,183.3634
0,270.4697,0,165.5173
0,199.8718,0,252.3908
0,238.4662,0,163.8804
0,295.7113,0,181.8962
0,336.313,0,267.0362
0,236.6225,0,177.8246
0,211.5076,0,174.5894
0,220.9392,0,178.3968
0,243.1699,0,217.3255
0,280.6717,0,182.9374
0,280.0085,0,185.7679
0,337.9341,0,229.5846
0,310.4896,0,217.7948
0,223.3002,0,231.3384
0,309.991,0,216.9373
0,337.5509,0,259.2764
0,284.1612,0,221.2681
0,207.3786,0,183.5588
0,249.8458,0,207.4195
0,240.3546,0,245.2288
0,259.7217,0,236.6269
0,280.8471,0,163.9405
0,231.4571,0,224.6404
0,336.6368,0,166.1288
0,249.7836,0,224.8803
0,295.1172,0,212.7398
0,194.9191,0,252.4526
0,328.4739,0,242.0216
0,292.0506,0,220.1109
0,206.3458,0,271.3908
0,348.291,0,185.2526
0,293.0693,0,265.0363
0,279.8983,0,197.7229
0,294.2072,0,282.6992
0,230.5749,0,251.5254
0,290.35,0,170.1715
0,287.7629,0,194.7811
0,260.668,0,219.6416
0,258.5673,0,168.633
0,240.5894,0,249.2425
0,309.2585,0,219.6208
0,248.4833,0,237.6763
0,237.2076,0,262.5562
0,317.977,0,227.753
0,307.3951,0,274.9384
0,217.16,0,274.8749
0,350.0074,0,204.1679
0,278.3924,0,239.824
0,292.7109,0,157.7226
0,330.4779,0,159.4699
0,319.0331,0,224.9335
0,326.9974,0,243.1236
0,319.3315,0,181.9753
0,215.0793,0,214.7159
0,316.5647,0,245.2189
0,241.7135,0,260.8799
0,320.4427,0,282.5676
0,212.4645,0,282.5867
0,224.3388,0,236.1091
0,279.9198,0,187.9421
0,346.9898,0,249.0871
0,337.5022,0,227.3452
0,327.3436,0,229.3498
0,326.4569,0,193.6633
0,328.3721,0,199.2802
0,256.581,0,250.0899
0,351.3025,0,251.4366
0,269.3243,0,247.8972
0,267.9113,0,175.7709
0,260.5517,0,273.8901
0,242.0919,0,255.3284
0,260.0194,0,273.3519
0,276.197,0,284.8715
0,329.6509,0,237.5096
0,209.3938,0,224.1909
0,258.199,0,276.0428
0,245.2576,0,266.3615
0,233.0059,0,174.8405
0,340.5996,0,239.7657
0,307.3615,0,284.0155
0,227.0311,0,161.7009
0,286.2541,0,170.9182
0,329.7003,0,267.0168
0,297.6923,0,233.4396
0,263.4494,0,266.2245
0,305.7146,0,219.5488
0,224.2655,0,165.5271
0,283.543,0,182.2295
0,226.8131,0,232.5177
3,352,52.008,285
0,236.394,0,202.2108
0,295.5184,0,213.1164
0,260.101,0,265.1302
0,241.4038,0,193.8968
0,239.0294,0,157.5055
0,251.3297,0,213.768
0,280.9766,0,166.1803
0,233.7077,0,273.7167
0,276.3343,0,176.0604
0,219.1034,0,265.8393
0,207.865,0,242.1941
0,250.3473,0,243.9789
0,265.1664,0,176.4676
0,301.1135,0,168.5094
0,275.569,0,282.5462
0,346.7922,0,242.1819
0,246.5495,0,248.0845
0,344.5835,0,167.2551
0,333.9822,0,185.5054
0,223.6524,0,216.111
0,277.5345,0,240.648
0,291.4473,0,176.5083
0,215.5841,0,268.3405
0,282.4247,0,166.4297
0,293.7291,0,200.8224
0,218.5001,0,277.5399
0,298.7419,0,185.3571
0,282.8073,0,204.2933
0,328.0053,0,283.3158
0,347.359,0,278.5487
0,343.2139,0,275.6299
0,312.7861,0,265.6832
0,243.6435,0,270.2232
0,289.4531,0,197.101
0,321.6028,0,220.1843
0,258.3742,0,216.2176
0,259.8846,0,170.4741
0,285.6688,0,187.81
0,337.7139,0,166.6562
0,319.0045,0,166.5006
0,310.1081,0,221.8956
0,325.6243,0,203.4776
0,335.1826,0,236.125
0,237.5756,0,243.0604
0,326.5548,0,237.2336
0,217.6611,0,202.8559
0,314.3522,0,260.0317
0,199.235,0,239.2263
0,248.5185,0,174.454
0,314.7814,0,223.7261
0,330.0595,0,208.3927
0,267.1077,0,245.4637
0,230.7724,0,157.3311
0,267.7562,0,283.047
0,299.7036,0,158.3962
0,274.3421,0,198.0792
0,291.6764,0,258.5362
0,282.927,0,211.2677
0,271.6827,0,270.4165
0,252.7434,0,263.7127
0,233.5158,0,163.2077
0,255.667,0,169.9683
0,230.4785,0,228.4745
0,338.4578,0,263.4114
0,259.446,0,280.1828
0,341.991,0,240.4206
0,347.5605,0,264.7097
0,304.1801,0,227.1607
0,346.8561,0,213.2836
0,335.7263,0,269.3892
0,234.8857,0,193.7196
0,304.0104,0,244.1276
0,246.1777,0,263.6346
0,336.4513,0,248.1537
0,293.9753,0,281.7287
0,237.4698,0,167.6709
0,289.6854,0,208.13
0,273.2389,0,222.7626
0,295.2834,0,219.7999
0,223.776,0,236.805
0,245.2012,0,178.713
0,335.5637,0,246.7955
0,331.1666,0,195.3076
0,268.7197,0,230.3322
0,218.1887,0,228.6778
0,285.8058,0,245.0783
0,300.0757,0,216.5548
0,282.0045,0,234.9651
0,268.4404,0,279.5031
0,200.7584,0,243.252
0,275.6735,0,179.3568
0,240.3293,0,197.1586
0,294.2194,0,280.7918
0,231.3765,0,251.6261
0,297.2051,0,169.9499
0,226.0066,0,211.1247
0,221.2826,0,283.6585
0,230.3045,0,185.899
0,303.0529,0,172.2823
0,239.2546,0,267.1119
0,276.3931,0,269.2925
0,327.5556,0,172.6344
0,300.8559,0,219.0543
0,304.2005,0,230.065
0,320.4936,0,222.8045
0,273.0389,0,157.5869
0,201.6019,0,227.7292
0,277.7282,0,234.6178
0,300.2147,0,266.9345
0,301.0544,0,237.3129
0,260.2449,0,167.3405
0,214.9209,0,236.9756
0,265.2463,0,252.3358
0,291.3814,0,254.3712
0,280.8728,0,230.4417
0,249.2229,0,167.6949
0,276.5599,0,234.0739
0,292.5295,0,181.2565
0,306.7923,0,267.4154
0,229.655,0,184.3287
0,228.9915,0,216.6978
0,291.8089,0,184.8024
0,326.8432,0,214.1735
0,194.6892,0,202.0696
0,332.9053,0,164.1546
0,321.7571,0,247.2784
0,323.5728,0,206.6539
0,201.3406,0,162.8194
0,205.4953,0,174.7752
0,301.2557,0,259.3407
0,325.5909,0,263.1293
0,274.4452,0,230.7835
0,251.3556,0,174.4438
0,219.804,0,201.3254
0,274.8698,0,227.4911
0,241.546,0,244.8223
0,255.0002,0,168.5739
0,317.3672,0,162.6823
0,249.8521,0,225.6716
0,338.7776,0,262.3024
0,219.9551,0,202.1847
0,244.2766,0,242.3322
0,320.0783,0,214.216
0,318.0227,0,205.6985
0,247.1102,0,280.1285
0,275.7174,0,268.8619
0,286.574,0,279.3961
0,215.9736,0,182.3544
0,309.6729,0,212.9213
0,315.6416,0,255.3332
0,254.718,0,244.0124
0,310.1895,0,271.295
0,350.5138,0,190.4502
0,245.3558,0,195.8644
0,214.9258,0,222.5117
0,271.6859,0,169.1046
0,202.3282,0,275.1415
0,217.6627,0,265.574
0,287.9242,0,173.3359
0,296.3068,0,202.7431
0,228.8113,0,252.0997
0,205.8684,0,255.2464
0,221.3958,0,263.3217
0,199.0783,0,157.2484
0,280.4401,0,196.8816
0,335.1613,0,178.6284
0,351.667,0,262.1009
0,208.1587,0,194.035
0,206.9939,0,195.5344
0,347.1506,0,225.7004
0,194.6779,0,246.3539
0,291.0657,0,198.7142
0,196.756,0,270.7848
0,230.9544,0,173.1304
0,305.8463,0,248.5399
0,199.0581,0,217.6541
0,310.4016,0,163.3014
0,331.3092,0,182.916
0,309.3956,0,219.3595
0,250.2261,0,211.0329
0,237.1044,0,178.632
0,228.1347,0,221.5943
0,246.3494,0,194.1208
0,215.0405,0,249.2517
0,312.8991,0,255.6649
0,315.6298,0,281.1698
0,198.4179,0,239.1436
0,251.1493,0,256.0747
0,281.7053,0,206.0626
0,339.0401,0,235.5734
0,329.8778,0,248.4147
0,228.1062,0,205.4004
0,243.8501,0,204.6435
0,267.4769,0,204.1074
0,198.3841,0,182.3915
0,303.7662,0,276.7004
0,272.1007,0,215.6036
0,196.4872,0,263.2554
0,326.3267,0,274.5446
0,225.6344,0,207.1706
0,256.1964,0,177.3318
0,325.6763,0,222.7697
0,269.287,0,281.1089
0,277.7952,0,272.1154
0,297.3591,0,188.155
0,211.6386,0,175.2668
0,239.6857,0,253.6541
0,343.7647,0,203.9613
0,314.2165,0,166.0659
0,281.2175,0,228.1568
0,262.0655,0,157.8978
0,346.8429,0,181.7727
0,226.9161,0,272.4609
0,315.1728,0,263.6811
0,338.7905,0,169.6047
0,233.3739,0,206.1857
0,342.821,0,243.2834
0,249.8817,0,245.6148
0,216.8454,0,223.1571
0,284.1509,0,210.3867
0,201.527,0,269.2775
0,350.1815,0,258.0497
0,284.02,0,260.2267
0,310.4792,0,188.8439
0,311.3457,0,267.4882
0,332.2128,0,281.4579
0,242.5337,0,195.8285
0,233.5281,0,163.2868
0,330.0387,0,176.0288
0,247.0302,0,222.6034
0,246.4968,0,255.9871
3,352,52.008,285
0,228.7365,0,156.9295
0,344.2048,0,187.9643
0,264.6858,0,189.1972
0,300.0111,0,243.2447
0,332.1264,0,262.9297
0,305.8639,0,192.6636
0,263.5124,0,268.5636
0,323.9383,0,262.4791
0,223.1136,0,222.0807
0,213.5865,0,256.9378
0,287.0237,0,176.1037
0,245.4494,0,172.4542
0,255.4923,0,248.2644
0,337.92,0,198.5804
0,310.6058,0,248.1659
0,336.5585,0,246.1832
0,351.8317,0,188.2342
0,351.0186,0,191.4811
0,204.2576,0,175.691
0,216.102,0,249.2341
0,349.5974,0,204.7018
0,328.084,0,198.7214
0,206.7625,0,193.7297
0,289.9939,0,226.1656
0,297.8392,0,173.2164
0,334.017,0,277.3161
0,202.632,0,184.6715
0,238.022,0,205.6268
0,218.9214,0,206.3518
0,303.0393,0,183.144
0,323.1626,0,279.4112
0,310.15,0,247.8931
0,275.526,0,161.4
0,293.7726,0,229.657
0,287.609,0,246.7323
0,341.5164,0,270.0347
0,214.8723,0,169.5609
0,323.9622,0,243.4077
0,225.509,0,246.7974
0,212.8411,0,161.0908
0,285.0887,0,284.5559
0,261.0216,0,242.4292
0,308.521,0,223.9694
0,293.819,0,208.7317
0,300.9662,0,188.5241
0,332.3957,0,189.847
0,340.3445,0,216.4302
0,286.1041,0,166.8339
0,294.9363,0,264.5418
0,326.0577,0,168.8952
0,349.2818,0,248.7447
0,311.9761,0,245.0445
0,212.5879,0,233.0736
0,285.2923,0,218.5231
0,305.1317,0,251.6054
0,295.1675,0,215.8701
0,226.8471,0,264.8322
0,256.8847,0,210.4689
0,193.7362,0,197.4861
0,323.7062,0,245.0512
0,264.2697,0,204.5782
0,288.695,0,257.423
0,340.6637,0,158.8405
0,256.8603,0,163.4592
0,237.9099,0,261.5345
0,315.2454,0,177.1378
0,325.1357,0,199.1598
0,267.7411,0,190.5618
0,201.6446,0,193.3752
0,307.3724,0,179.6911
0,245.7076,0,251.8833
0,253.7747,0,209.1661
0,234.1924,0,180.5758
0,314.7271,0,170.2264
0,307.6579,0,197.814
0,322.7602,0,261.3389
0,324.4902,0,255.8228
0,233.3564,0,183.0035
0,219.7939,0,178.3397
0,224.9585,0,193.9668
0,326.4651,0,284.2136
0,213.1893,0,162.2641
0,237.6455,0,189.1613
0,218.3296,0,172.8815
0,219.71,0,203.5432
0,256.8936,0,188.8233
0,198.5069,0,224.8327
0,218.9113,0,216.1936
0,344.8439,0,198.369
0,321.291,0,246.5247
0,338.9841,0,267.0034
0,198.1021,0,166.4315
0,258.8099,0,192.5995
0,213.7303,0,206.5877
0,219.0827,0,182.7884
0,212.9152,0,185.6433
0,290.0355,0,207.1193
0,341.1306,0,183.6407
0,320.2642,0,179.3051
0,266.4413,0,200.4517
0,250.7305,0,224.2712
0,302.2263,0,259.4848
0,332.5178,0,226.6084
0,248.6093,0,275.8685
0,247.0061,0,234.6228
0,296.2191,0,208.1166
0,221.2358,0,158.625
0,348.0829,0,198.6281
0,265.3296,0,224.2133
0,257.3531,0,167.7792
0,323.2085,0,209.3183
0,268.8122,0,202.3495
0,347.8058,0,231.8167
0,249.142,0,262.5762
0,318.3879,0,263.7841
0,197.5932,0,160.2673
0,261.7635,0,231.4066
0,215.2554,0,178.8799
0,300.2448,0,216.7664
0,255.8116,0,246.7202
0,343.4781,0,205.9259
0,281.0099,0,218.1645
0,291.2505,0,217.4504
0,307.587,0,197.3918
0,289.908,0,228.6898
0,302.3247,0,260.7462
0,329.1357,0,251.3726
0,326.9952,0,271.0807
0,200.3351,0,283.571
0,344.1886,0,165.1552
0,284.2107,0,178.1007
0,300.7038,0,198.389
0,207.8461,0,187.4573
0,340.1996,0,260.7292
0,200.1657,0,177.1553
0,329.7307,0,227.8103
0,250.7376,0,256.6929
0,303.8454,0,192.4467
0,326.1035,0,176.8109
0,222.1199,0,267.7274
0,254.3159,0,207.9621
0,255.2125,0,176.5887
0,240.2802,0,249.9207
0,293.5718,0,187.9345
0,332.3517,0,201.2367
0,288.789,0,175.6824
0,296.301,0,169.3419
0,233.736,0,263.8137
0,330.8343,0,256.4851
0,320.0649,0,202.1765
0,199.9423,0,216.3423
0,234.6784,0,257.4252
0,217.5796,0,262.2231
0,326.5283,0,157.148
0,201.5513,0,159.122
0,290.8206,0,175.6161
0,237.9378,0,267.0274
0,337.7006,0,281.0262
0,232.6484,0,220.6465
0,210.8055,0,163.0402
0,263.661,0,243.5641
0,278.6617,0,206.3197
0,213.8795,0,172.9486
0,346.3695,0,201.9309
0,333.9236,0,187.3539
0,278.8174,0,272.9188
0,258.7871,0,209.2178
0,263.0758,0,270.3382
0,262.6774,0,212.6525
0,263.5634,0,232.6975
0,254.5014,0,226.0746
0,274.8897,0,265.9796
0,351.503,0,176.2726
0,248.4299,0,277.5616
0,300.8836,0,276.8609
0,342.4606,0,270.929
0,243.5061,0,164.5905
0,306.1229,0,247.9302
0,286.7997,0,262.4611
0,351.291,0,251.2426
0,334.5499,0,252.2608
0,222.8631,0,177.7559
0,320.68,0,199.4367
0,194.8163,0,170.2676
0,329.4379,0,278.6489
0,210.7046,0,168.1056
0,235.7426,0,213.229
0,199.0071,0,243.8652
0,275.8749,0,200.7291
0,267.6745,0,280.9062
0,236.2219,0,214.3664
0,247.1427,0,272.6451
0,228.8382,0,192.0434
0,280.7133,0,211.904
0,198.9181,0,279.4214
