index,x,y,z
8,262,15.44,988
0,272.9103,0,614.8242
0,318.4076,0,695.0365
0,479.8053,0,619.856
0,569.0804,0,528.9282
0,278.7727,0,674.6764
0,281.1711,0,866.0881
0,437.7304,0,899.3821
0,499.895,0,966.8739
0,268.1742,0,756.1761
0,340.6385,0,580.4007
0,277.7601,0,817.3911
0,479.252,0,739.5487
0,290.5816,0,737.2418
0,403.9259,0,558.6266
0,588.6653,0,779.9036
0,266.7942,0,944.7891
0,405.0953,0,555.7595
0,619.1703,0,816.0749
0,408.7924,0,678.7018
0,346.0096,0,960.721
0,414.6054,0,754.4878
0,430.6721,0,582.375
0,267.4619,0,706.1379
0,384.901,0,668.3785
8,262,15.44,988
0,576.8015,0,535.783
0,322.2297,0,630.412
0,466.6474,0,954.7421
0,573.6271,0,908.2314
0,593.1028,0,904.3606
0,567.2769,0,740.1174
0,472.7224,0,648.6492
0,356.5418,0,986.6252
0,400.6951,0,537.814
0,274.7932,0,626.5802
0,595.988,0,629.3859
0,450.8787,0,965.7348
0,408.9842,0,728.4239
0,415.8914,0,598.0999
0,593.6158,0,563.0542
0,623.2022,0,663.2852
0,556.8864,0,911.8142
0,550.6072,0,531.8877
0,579.3165,0,847.8812
0,270.3491,0,948.5929
0,391.181,0,837.6958
0,502.1936,0,747.3109
0,624.3551,0,761.2219
0,434.3563,0,939.4048
8,262,15.44,988
0,402.6555,0,737.7011
0,517.1243,0,830.3478
0,323.6559,0,574.6827
0,278.6098,0,662.4799
0,450.6347,0,695.9419
0,486.2123,0,734.0829
0,302.5964,0,653.8278
0,519.6492,0,647.4914
0,443.3336,0,980.0892
0,380.2556,0,688.847
0,337.8365,0,592.3412
0,388.3636,0,540.2003
0,373.6075,0,891.9788
0,286.4099,0,889.2859
0,278.1531,0,705.467
0,380.9367,0,929.2903
0,566.4421,0,792.3973
0,303.2238,0,582.5095
0,378.3272,0,581.9368
0,584.6221,0,746.6752
0,559.8066,0,884.7186
0,376.1187,0,714.8182
0,390.7417,0,866.0073
0,341.8957,0,577.1626
8,262,15.44,988
0,281.4559,0,614.0761
0,566.3418,0,696.7125
0,564.5439,0,593.6898
0,588.0153,0,934.2016
0,430.3553,0,922.2355
0,329.2633,0,832.122
0,277.8529,0,549.3122
0,624.9198,0,656.6974
0,515.2545,0,544.715
0,614.0085,0,551.285
0,619.2239,0,925.2562
0,280.5696,0,910.4618
0,582.1107,0,566.3565
0,541.207,0,871.3541
0,368.8855,0,564.5664
0,359.2097,0,507.6386
0,606.4763,0,877.291
0,506.0192,0,676.6078
0,373.4918,0,655.2891
0,263.0899,0,772.9793
0,518.6993,0,739.1049
0,371.4077,0,933.7888
0,616.3391,0,717.4272
0,544.9662,0,726.894
8,262,15.44,988
0,537.9169,0,640.608
0,453.8547,0,534.8181
0,271.1413,0,736.187
0,313.5587,0,965.0317
0,353.0652,0,754.8926
0,315.0989,0,984.1396
0,273.9517,0,624.0651
0,594.0003,0,524.8976
0,282.3215,0,671.9293
0,276.9864,0,827.7423
0,634.668,0,895.0721
0,312.351,0,950.8243
0,284.7105,0,593.1799
0,600.1157,0,583.7089
0,553.2012,0,741.2992
0,477.9865,0,719.1328
0,367.4275,0,507.0391
0,483.7674,0,639.8767
0,413.4258,0,642.2238
0,465.8405,0,622.0063
0,348.2527,0,757.8371
0,388.3369,0,634.8028
0,296.6667,0,800.6757
0,307.319,0,593.9572
