index,x,y,z
5,544,19.208,19
0,635.472,0,1.352832
0,869.3701,0,16.95288
0,863.2184,0,8.894768
0,576.2451,0,6.483517
0,899.6587,0,5.110157
0,692.5771,0,10.24988
0,987.2814,0,6.840538
0,559.9202,0,14.27775
0,777.9656,0,15.91902
0,918.6821,0,16.06625
0,615.8871,0,2.451966
0,567.3953,0,9.565522
0,881.1075,0,8.865295
0,604.3203,0,15.3142
0,745.4176,0,5.284812
0,912.4637,0,5.719574
0,951.8575,0,0.7384435
0,544.4529,0,11.91138
0,596.627,0,7.791556
0,1018.233,0,11.89408
0,827.4729,0,14.5726
0,731.9437,0,0.1267594
0,657.8593,0,11.06022
0,795.5551,0,6.811501
0,977.1525,0,18.35839
0,843.8268,0,14.84503
0,851.4825,0,4.362098
0,889.2723,0,10.29078
0,937.5415,0,14.17908
0,551.0867,0,15.74695
0,885.5147,0,17.73814
0,858.3268,0,9.587508
0,546.8591,0,9.375187
0,860.5651,0,10.28226
0,738.7311,0,16.51832
0,759.9036,0,16.52425
0,846.9255,0,13.90798
0,769.7916,0,2.289248
0,733.2853,0,15.36923
0,778.2311,0,12.40446
0,619.255,0,6.710454
0,741.4333,0,2.971384
0,989.5065,0,11.14518
0,715.5654,0,0.2456095
0,939.8211,0,6.201615
0,964.7294,0,10.61778
0,998.0715,0,17.18976
0,695.23,0,10.04311
0,843.9492,0,9.542521
0,654.9064,0,8.979476
0,577.6143,0,17.14522
0,552.0303,0,2.635298
0,822.9693,0,18.54325
0,946.9137,0,1.778484
0,716.8138,0,0.7957474
0,903.2848,0,9.906209
0,944.6619,0,11.80703
0,794.0458,0,16.01056
0,896.5835,0,11.6203
0,699.7233,0,7.007306
0,651.8793,0,13.79085
0,1017.854,0,18.59613
0,657.3521,0,2.711899
0,745.3987,0,12.61884
0,1011.415,0,12.23
0,847.0303,0,4.940751
0,914.6505,0,15.76392
0,737.6996,0,3.082146
0,582.4989,0,2.236488
0,839.9166,0,17.70054
0,894.0866,0,1.437873
0,640.2336,0,16.82768
0,841.7368,0,17.63932
0,1002.438,0,2.589867
0,843.8903,0,6.79739
0,861.5253,0,18.61029
0,617.7986,0,5.256183
0,629.774,0,17.38515
0,1001.846,0,4.938637
0,888.5515,0,8.116594
0,621.2528,0,4.516612
0,584.5296,0,1.886762
0,914.2602,0,17.41855
0,584.9323,0,13.17208
0,950.5133,0,7.903467
0,1005.383,0,7.388203
0,548.1806,0,0.7417639
0,619.1172,0,1.513774
0,547.5753,0,17.48339
0,596.6318,0,11.81281
0,571.3399,0,18.27363
0,580.2796,0,1.505224
0,639.6437,0,12.99725
0,1002.648,0,13.62476
0,689.8441,0,18.32613
0,712.8613,0,13.84603
0,755.5872,0,2.567351
0,610.0607,0,0.5842507
0,919.0827,0,4.816011
0,797.0436,0,10.24882
0,992.0272,0,1.479666
0,836.7154,0,11.57035
0,563.405,0,14.68231
0,907.6704,0,0.3527905
0,943.059,0,5.298973
0,879.5023,0,8.607392
0,698.7114,0,4.303247
0,907.9387,0,9.651489
0,740.7505,0,8.428375
0,745.7875,0,6.036118
0,705.8235,0,8.351269
0,549.6891,0,2.81468
0,1006.865,0,4.815221
0,841.5691,0,12.21929
0,852.9047,0,12.88155
0,884.8687,0,9.614242
0,670.1256,0,1.104285
0,841.3802,0,2.047115
0,846.8036,0,9.523894
0,598.407,0,0.178838
0,1003.718,0,7.645796
0,969.1862,0,5.507502
0,663.2391,0,11.66345
0,629.3354,0,1.848001
0,732.0201,0,13.84883
0,561.283,0,15.82264
0,593.0816,0,8.621584
0,930.364,0,9.796362
0,548.7424,0,13.23055
0,685.8472,0,0.5134588
0,1015.702,0,9.676646
0,867.0762,0,18.23608
0,900.6826,0,0.4945168
0,926.9968,0,5.53068
0,788.9023,0,10.87728
0,721.4655,0,14.28365
0,881.7834,0,11.1033
0,720.1511,0,9.522395
0,548.7385,0,10.67491
0,760.0767,0,18.50198
0,893.1511,0,5.165255
0,953.457,0,4.966175
0,579.2621,0,16.65969
0,883.0332,0,14.6299
0,555.6587,0,1.873994
0,685.4036,0,16.64971
0,781.6425,0,0.3964864
0,782.8807,0,10.82329
0,741.1044,0,17.01599
0,613.4242,0,4.899064
0,643.6658,0,5.234342
0,726.6022,0,7.73946
0,738.5782,0,4.516982
0,737.006,0,0.5717208
0,595.558,0,9.239481
0,633.0508,0,18.50931
0,916.8676,0,1.131159
0,717.6649,0,17.96086
0,899.7501,0,2.537718
0,979.7048,0,12.91542
0,802.8776,0,17.19982
0,1006.841,0,18.76551
0,590.0986,0,5.313312
0,677.5184,0,17.6469
0,749.8137,0,1.07843
0,669.5107,0,11.17088
0,992.991,0,8.287084
0,954.0877,0,11.85899
0,995.9376,0,6.768736
0,753.9132,0,1.080872
0,672.0835,0,13.03559
0,882.6825,0,6.919847
0,864.8892,0,12.27128
0,872.0707,0,10.65437
0,973.8994,0,16.39178
0,763.1794,0,14.361
0,1011.097,0,18.95104
0,612.6615,0,8.031039
0,655.6638,0,1.594507
0,1008.172,0,4.310332
0,796.1246,0,13.87167
0,980.4525,0,18.89377
0,783.358,0,6.125893
0,734.8169,0,18.96611
0,843.9957,0,1.850955
0,826.2912,0,14.8027
