index,x,y,z
1,170,48.97,303
0,187.461,0,366.5711
0,274.0729,0,419.9857
0,246.843,0,330.0341
0,271.9989,0,414.7595
0,307.1817,0,410.3796
0,285.2761,0,419.1134
0,273.9661,0,313.2618
0,291.704,0,439.7515
0,281.2542,0,426.444
0,340.4177,0,398.0119
0,251.2924,0,319.558
0,244.4313,0,455.2321
0,247.9782,0,411.6464
0,225.2217,0,434.8766
0,262.5038,0,448.5866
0,234.2666,0,324.0051
0,269.0547,0,311.6328
0,339.933,0,362.5768
0,179.8298,0,440.4192
0,294.137,0,402.0644
0,279.4644,0,305.4664
0,339.766,0,426.5394
0,296.4515,0,308.1175
0,235.1293,0,321.3198
0,315.6881,0,392.8389
0,320.6525,0,309.74
0,217.0891,0,346.7547
0,315.0015,0,438.0074
0,177.0507,0,332.2368
0,281.83,0,378.8271
0,343.3113,0,343.8856
0,255.8648,0,403.9193
0,203.2194,0,351.0952
0,173.0042,0,376.2065
0,216.6397,0,388.6118
0,200.4117,0,406.3703
0,204.6972,0,401.6891
0,231.6783,0,371.0131
0,199.7825,0,443.1896
0,203.799,0,309.6584
0,277.2558,0,358.3356
0,279.2261,0,402.5169
0,172.4824,0,344.7759
0,353.3803,0,357.4598
0,316.8248,0,456.5549
0,295.1895,0,362.1031
0,339.2182,0,334.6061
0,303.3132,0,452.0367
0,219.4239,0,416.0449
0,237.1849,0,411.2392
0,225.5601,0,312.8267
0,249.096,0,429.1099
0,286.5716,0,390.8669
0,251.8044,0,410.1711
0,287.6812,0,314.2693
0,196.1187,0,454.9233
0,188.301,0,439.1604
0,258.5946,0,346.8256
0,270.4327,0,415.0999
0,307.9727,0,359.3507
0,301.6047,0,461.3185
0,298.0518,0,304.9898
0,297.1916,0,306.9506
0,298.4862,0,422.7719
0,212.4564,0,308.365
0,283.3562,0,333.5255
0,196.2787,0,337.584
0,247.2733,0,343.3969
0,237.9819,0,361.9875
0,219.5592,0,428.8622
0,245.1685,0,456.2713
0,189.8066,0,354.1713
0,225.5972,0,391.8922
0,224.6345,0,361.1012
0,215.3975,0,429.7514
0,332.205,0,335.798
0,249.3318,0,438.3493
0,275.0247,0,415.6542
0,189.3557,0,310.1057
0,184.3304,0,431.6056
0,306.4252,0,355.488
0,298.9211,0,427.2427
0,287.4221,0,418.5571
0,264.2647,0,343.533
0,225.8983,0,382.8782
0,187.3673,0,417.6276
0,182.6727,0,401.7935
0,293.2464,0,360.6908
0,199.8824,0,356.9589
0,229.8362,0,372.265
0,299.0078,0,393.1825
0,328.9518,0,394.1049
0,217.1694,0,418.3043
0,297.2388,0,325.3831
0,310.4036,0,396.1957
0,207.1097,0,303.1357
0,170.9283,0,380.0195
0,310.2394,0,376.9222
0,298.0306,0,334.8842
0,333.5005,0,371.8292
0,355.0405,0,406.3442
0,178.2168,0,403.5761
0,175.0275,0,413.0333
