index,x,y,z
7,759,52.687,471
0,868.1531,0,325.1833
0,823.0536,0,345.5336
0,774.6688,0,397.3856
0,797.7847,0,255.2192
0,835.6776,0,446.7702
0,815.9111,0,398.9276
0,881.7978,0,321.5429
0,823.4943,0,254.3209
0,833.0535,0,406.0136
0,857.4954,0,315.3425
0,841.9061,0,463.4745
0,871.423,0,256.3405
0,891.4048,0,377.7029
0,839.2518,0,252.2056
0,881.5067,0,453.979
0,770.3505,0,433.6545
0,827.1234,0,332.7922
0,875.1116,0,442.001
0,795.2196,0,326.8642
0,791.1655,0,399.6408
0,864.2372,0,387.2671
0,792.1765,0,244.4316
0,781.4932,0,430.9271
0,771.7925,0,363.611
0,875.5803,0,293.5215
0,856.6392,0,257.7581
0,786.0017,0,264.0792
0,812.956,0,374.7156
0,840.6058,0,340.4144
0,871.752,0,462.5889
0,806.1495,0,305.6656
0,839.2515,0,241.3797
0,876.5242,0,340.0189
0,807.0366,0,232.276
0,822.781,0,436.3471
0,778.931,0,235.7602
0,892.3514,0,266.8641
0,787.9083,0,455.9226
0,877.0112,0,292.08
0,890.3154,0,365.3391
0,761.0392,0,240.5439
0,828.6737,0,449.2783
0,853.5787,0,387.7306
0,762.8296,0,309.6352
0,862.0574,0,448.9926
0,832.1915,0,327.0347
0,778.1069,0,323.8107
0,825.9491,0,445.0364
0,775.6054,0,462.6964
0,889.3286,0,461.5269
7,759,52.687,471
0,889.8235,0,248.5774
0,807.37,0,446.3764
0,813.5861,0,433.4905
0,763.7028,0,416.6897
0,844.5221,0,367.6627
0,887.8704,0,406.9777
0,829.4459,0,428.2264
0,861.4618,0,334.055
0,863.858,0,322.7621
0,842.9991,0,315.7887
0,795.8647,0,275.7067
0,874.8351,0,246.9243
0,856.8921,0,404.1111
0,775.8618,0,457.1682
0,781.594,0,286.9966
0,855.9667,0,297.874
0,865.0328,0,371.515
0,813.1843,0,322.2166
0,813.8962,0,364.8894
0,885.9952,0,333.276
0,815.6163,0,458.5444
0,872.737,0,387.0328
0,823.3074,0,370.9086
0,826.7478,0,261.1743
0,843.18,0,381.0107
0,806.1096,0,365.6922
0,784.5638,0,259.0967
0,862.563,0,303.9252
0,819.6844,0,328.9073
0,769.5835,0,308.246
0,843.9949,0,431.3381
0,784.6155,0,267.4388
0,875.89,0,302.9603
0,819.3875,0,379.7415
0,862.849,0,236.2954
0,818.1232,0,432.5076
0,820.5278,0,377.8873
0,809.2468,0,236.8299
0,848.2078,0,425.6363
0,825.0583,0,253.1073
0,835.3092,0,322.5627
0,764.2606,0,243.0346
0,798.0428,0,319.4124
0,855.8807,0,466.0301
0,841.5504,0,321.5266
0,884.2557,0,429.7447
0,825.4456,0,364.4101
0,790.6328,0,303.3319
0,845.934,0,458.9848
0,838.5144,0,458.2787
7,759,52.687,471
0,868.8295,0,363.04
0,854.842,0,356.2587
0,820.2293,0,382.6517
0,814.7311,0,401.513
0,781.4926,0,281.2339
0,860.5624,0,468.8679
0,873.7996,0,383.1014
0,833.2646,0,408.5928
0,773.7691,0,301.1177
