index,x,y,z
7,759,52.687,471
0,759.5997,0,488.49
0,771.1557,0,489.3521
0,771.9894,0,479.5873
0,772.0425,0,478.209
0,761.6432,0,485.9576
0,762.7248,0,488.2902
0,771.628,0,478.1034
0,770.1624,0,494.6874
0,765.9304,0,494.7021
0,767.288,0,485.4148
0,761.5221,0,490.3103
0,771.2222,0,487.4791
0,766.054,0,481.3585
0,768.8445,0,481.9983
0,759.0643,0,479.8871
0,763.7631,0,485.1294
0,771.3434,0,492.9554
0,771.7086,0,478.4087
0,761.7592,0,487.1216
0,769.7269,0,485.6071
0,769.4338,0,473.992
0,767.6658,0,476.2675
0,769.2899,0,471.5847
0,760.6448,0,487.4465
0,765.8312,0,477.0618
0,771.0644,0,471.0235
0,764.9644,0,490.8254
0,767.0847,0,479.3409
0,759.0859,0,477.1298
0,770.2524,0,481.3733
0,768.0529,0,474.6747
0,767.6082,0,471.2863
0,766.3064,0,476.774
0,771.3433,0,487.7162
0,760.2465,0,489.9435
0,767.1531,0,491.9832
0,770.3036,0,479.7781
0,763.5371,0,472.7873
0,762.2703,0,498.3574
0,768.9811,0,474.1476
0,763.5076,0,480.6238
0,762.8947,0,480.5878
0,769.5181,0,495.5299
0,759.6008,0,487.4597
0,771.0779,0,472.3879
0,760.9391,0,472.9866
0,761.3696,0,474.5557
0,769.5226,0,490.7063
0,764.5848,0,471.6967
0,766.746,0,475.5924
0,768.5211,0,487.474
0,763.1901,0,475.626
0,764.5716,0,480.9717
0,764.7216,0,484.8255
0,771.8508,0,475.1661
0,763.9465,0,485.8905
0,766.8757,0,481.6743
0,764.2783,0,474.5091
0,770.6781,0,490.1759
0,764.6194,0,493.1043
0,762.8432,0,493.7478
0,770.364,0,490.5269
0,762.259,0,483.8563
0,760.1186,0,493.5372
0,770.9403,0,476.1183
0,766.0555,0,479.2837
0,765.5681,0,494.9875
0,760.842,0,484.0633
0,765.4351,0,492.4495
0,766.9187,0,495.3356
0,769.3448,0,478.9112
0,771.1106,0,474.3986
0,765.1083,0,473.7719
0,759.1714,0,486.9016
0,770.7205,0,476.6453
0,771.758,0,481.1234
0,765.1011,0,472.1206
0,761.8413,0,476.0558
0,770.0509,0,492.469
0,760.3108,0,494.6724
0,770.4695,0,483.1423
0,766.204,0,493.4599
0,770.1459,0,494.8471
0,768.0194,0,489.9402
0,761.1382,0,479.1356
0,759.7953,0,496.1481
0,768.2908,0,487.9573
0,763.1858,0,489.6955
0,765.2009,0,471.316
0,759.3586,0,487.3224
0,770.0503,0,490.4845
0,763.3317,0,491.7997
0,762.4177,0,481.727
0,767.3577,0,486.2125
0,762.3906,0,492.6429
0,770.4642,0,496.6266
0,764.0143,0,479.042
0,763.2858,0,480.5327
0,762.5531,0,483.6251
0,764.0644,0,486.6877
0,769.9713,0,491.7434
0,767.2102,0,477.5703
0,770.4098,0,483.041
0,770.8771,0,490.8854
0,769.7273,0,492.5646
0,759.9532,0,487.4915
0,760.089,0,477.3696
0,765.9031,0,495.2213
0,770.8149,0,484.9722
0,764.7706,0,478.0905
0,761.3682,0,480.049
0,761.1586,0,472.3023
0,767.5308,0,489.72
0,764.6506,0,477.8073
0,771.1519,0,471.0334
0,766.2828,0,491.0655
0,764.2361,0,496.9673
0,770.4364,0,492.302
0,772.1041,0,473.9032
0,762.8439,0,475.5887
0,760.3753,0,492.5468
0,769.1976,0,472.7454
0,768.6973,0,486.3024
0,759.1068,0,487.6188
0,762.7477,0,489.2704
0,761.4601,0,479.4923
0,764.7888,0,488.3765
0,767.5903,0,495.4338
0,764.0826,0,491.4906
0,766.4586,0,491.7744
0,764.0692,0,490.1609
0,759.0074,0,484.3146
0,769.2958,0,478.8472
0,760.2688,0,498.6058
0,762.5168,0,481.326
0,768.9982,0,485.8702
0,767.8561,0,480.5687
0,771.3267,0,479.8802
0,766.494,0,476.0923
0,765.0004,0,494.47
0,771.7304,0,491.6891
0,771.2637,0,472.9276
0,766.0004,0,485.3471
0,772.0759,0,488.0084
0,769.8029,0,498.0199
0,769.5673,0,498.3086
0,761.2457,0,472.8568
0,765.472,0,475.9742
0,765.3701,0,492.9464
0,763.35,0,475.5839
0,761.5458,0,474.6119
0,762.1875,0,479.0459
0,771.4902,0,484.5731
0,762.1042,0,476.5696
0,769.9285,0,475.7061
0,772.0045,0,485.8774
0,760.9103,0,494.2369
0,770.163,0,471.5975
0,771.7597,0,478.4404
0,763.1143,0,485.2746
0,769.0649,0,493.4395
0,770.1013,0,483.168
0,770.2036,0,498.5648
0,763.7197,0,488.9365
0,766.0273,0,477.9814
0,767.3306,0,487.4225
0,764.9576,0,494.5391
0,759.9658,0,498.055
0,763.812,0,489.9982
0,769.0757,0,491.4636
0,765.0197,0,486.64
0,762.0605,0,487.1296
0,761.3939,0,475.6885
0,766.3068,0,496.2179
0,770.6634,0,483.9766
0,769.2482,0,492.5436
0,768.1854,0,486.0948
0,765.6407,0,471.3169
0,760.3745,0,476.7185
0,770.9003,0,478.6216
0,760.8093,0,479.8366
0,768.3333,0,493.9478
0,769.7933,0,492.2965
0,764.33,0,475.4775
0,761.7098,0,484.5859
0,768.2209,0,473.5185
0,768.7493,0,482.6252
0,759.0501,0,484.248
0,770.0823,0,473.3135
0,768.308,0,488.4871
0,761.7269,0,483.2899
0,763.5476,0,480.1014
0,767.0484,0,471.0547
0,759.7711,0,479.0488
0,760.3771,0,488.9736
0,771.7043,0,497.4038
0,760.6185,0,484.9409
0,762.5632,0,498.5168
0,762.6315,0,479.7899
0,759.8799,0,480.8029
0,766.3519,0,490.7686
0,765.3064,0,474.5785
0,767.2389,0,494.2799
0,759.2738,0,486.7729
0,763.905,0,482.1285
0,764.7286,0,496.0913
0,765.8041,0,493.5492
0,768.0579,0,476.489
0,763.1474,0,473.1292
0,766.1501,0,497.0664
0,761.4268,0,490.6287
0,770.4659,0,480.2288
0,769.7933,0,496.8955
0,770.1231,0,478.2675
0,760.4214,0,487.9271
0,759.2655,0,484.8761
0,768.1014,0,475.5772
0,762.7004,0,492.7508
0,767.1487,0,484.3715
0,759.468,0,490.9064
0,762.865,0,478.6477
0,763.9091,0,475.8835
0,769.0721,0,478.0285
0,771.3282,0,482.0079
0,769.2242,0,472.8078
0,761.7545,0,471.6986
0,760.701,0,493.612
0,762.2986,0,484.0849
0,769.9619,0,476.9995
0,761.3638,0,479.5363
0,769.7142,0,482.8157
0,771.8783,0,476.9951
0,761.6426,0,482.5811
0,763.1013,0,487.6586
0,769.9857,0,489.05
0,767.5109,0,477.4744
0,764.8591,0,497.2649
7,759,52.687,471
0,768.5419,0,481.5165
0,762.4658,0,489.4537
0,768.3964,0,471.9678
0,767.2275,0,491.8153
0,766.1306,0,479.1069
0,770.1384,0,490.6688
0,766.5662,0,480.4178
0,768.3797,0,473.3655
0,766.5167,0,496.6316
0,767.2494,0,484.0098
0,768.3146,0,497.1941
0,762.1536,0,482.0536
0,759.4495,0,481.6812
0,767.9943,0,487.6059
0,760.5618,0,479.5587
0,761.9827,0,498.4014
0,771.1824,0,491.1061
0,760.7946,0,481.8663
0,765.9828,0,485.9029
0,761.093,0,482.2382
0,768.5355,0,472.0575
0,767.3611,0,479.9448
0,763.3508,0,472.3849
0,768.2507,0,478.5999
0,760.6462,0,476.8513
0,763.496,0,484.2453
0,761.2153,0,490.985
0,768.9854,0,487.1277
0,762.7271,0,483.2318
0,760.3234,0,478.326
0,761.2509,0,487.4441
0,768.5396,0,484.7481
0,771.015,0,484.5987
0,772.1362,0,487.3965
0,769.9139,0,484.2708
0,762.4418,0,471.7681
0,759.3694,0,474.211
0,763.7177,0,493.112
0,767.1053,0,481.0514
0,771.3625,0,495.51
0,764.9087,0,487.0329
0,761.8874,0,479.0149
0,769.2462,0,487.6653
0,760.8054,0,472.7953
0,765.193,0,475.2661
0,767.4002,0,489.2027
0,761.1025,0,473.2982
0,768.1378,0,497.3908
0,762.0715,0,471.723
0,766.2487,0,482.7524
0,763.9175,0,495.4297
0,761.6191,0,490.6257
0,761.9842,0,491.0706
0,771.9819,0,495.8204
0,761.8286,0,488.778
0,770.4684,0,489.408
0,763.9971,0,496.0194
0,768.3419,0,471.7749
0,771.6018,0,473.6284
0,769.9797,0,493.6743
0,769.0817,0,477.3391
0,762.504,0,473.4842
0,769.2786,0,489.6895
0,770.5822,0,492.9308
0,766.6388,0,495.0419
0,767.8841,0,492.2444
0,768.9633,0,477.9015
0,764.6657,0,478.9533
0,760.2688,0,484.5335
0,767.1541,0,490.466
0,761.1159,0,498.6189
0,769.5421,0,482.42
0,771.8229,0,484.0295
0,763.3401,0,488.3525
0,767.3428,0,484.3945
0,765.8412,0,491.7638
0,768.7352,0,474.5206
0,766.3552,0,484.5604
0,771.8712,0,484.8616
0,765.5208,0,487.1664
0,762.5588,0,483.5435
0,767.9383,0,488.4688
0,769.8199,0,473.0366
0,760.1283,0,496.4119
0,762.5445,0,476.1226
0,770.9088,0,492.3406
0,769.4058,0,495.2529
0,761.7994,0,475.6486
0,761.9172,0,474.0074
0,759.5807,0,484.5794
0,767.9295,0,492.45
0,768.2877,0,473.8643
0,760.4332,0,481.9719
0,761.8064,0,476.3047
0,759.1026,0,496.8535
0,769.6911,0,492.4578
0,770.6922,0,479.6756
0,766.6752,0,496.1998
0,760.5244,0,494.5938
0,762.945,0,484.0123
0,760.6756,0,487.2985
0,760.3622,0,480.3349
0,764.3992,0,484.6595
0,762.0192,0,479.0591
0,772.1185,0,481.6169
0,763.7841,0,487.4203
0,762.9686,0,482.9203
0,761.918,0,488.8758
0,766.5383,0,477.4861
0,770.9116,0,484.4741
0,762.809,0,493.7708
0,771.2707,0,485.8792
0,762.606,0,474.8125
0,762.6193,0,493.377
0,767.0197,0,486.3879
0,771.1191,0,481.2216
0,768.7561,0,496.2478
0,762.4427,0,494.6761
0,768.2348,0,494.9507
0,759.2697,0,494.6393
0,769.7319,0,491.7677
0,762.2926,0,472.7248
0,764.458,0,489.9485
0,771.0275,0,476.476
0,768.3538,0,474.6352
0,761.1954,0,489.7496
0,766.2682,0,480.0193
0,760.7448,0,479.73
0,771.7827,0,489.3271
0,768.7014,0,484.4034
0,761.8193,0,482.5216
0,760.8997,0,475.0061
0,762.4406,0,491.1077
0,759.6527,0,475.6087
0,768.3952,0,483.3162
0,759.0183,0,481.7377
0,759.4028,0,489.8353
0,766.5179,0,478.5922
0,762.1337,0,474.3509
0,759.7883,0,492.8474
0,766.9992,0,472.6215
0,764.3018,0,493.9396
0,770.5842,0,475.1938
0,760.7943,0,475.5953
0,759.939,0,493.6131
0,769.9786,0,480.6313
0,761.7486,0,472.3599
0,764.2595,0,487.7119
0,765.6759,0,471.3974
0,768.877,0,495.9519
0,765.9689,0,495.6767
0,761.2489,0,495.2807
0,765.3345,0,482.0863
