index,x,y,z
7,759,52.687,471
0,759.8578,0,480.3789
0,763.1776,0,477.4917
0,761.2199,0,477.5205
0,761.0006,0,471.5377
0,759.3211,0,472.7678
0,760.6003,0,474.5338
0,761.3137,0,480.4884
0,760.1525,0,479.2734
0,761.863,0,477.5875
0,760.9566,0,476.1208
0,760.1794,0,473.9626
0,762.3368,0,475.7662
0,761.8912,0,480.6835
0,759.4535,0,473.6023
0,759.0507,0,477.5414
0,760.5356,0,480.6959
0,761.5577,0,475.6735
0,762.2049,0,481.1318
0,763.9608,0,478.9871
0,761.4954,0,481.9598
0,762.3577,0,474.0558
0,763.8916,0,477.5634
0,759.2355,0,475.1284
0,761.9156,0,475.2238
0,763.7173,0,472.4832
0,761.5662,0,471.1947
0,762.0623,0,474.9501
0,760.5231,0,476.1048
0,761.6652,0,477.1309
0,759.2661,0,478.6739
0,764.2642,0,475.8374
0,762.4736,0,477.6746
0,760.6594,0,473.3078
0,760.64,0,472.642
0,759.4626,0,480.42
0,763.2003,0,474.1634
0,764.1371,0,480.3744
0,763.4947,0,472.97
0,760.7025,0,475.7166
0,761.6823,0,473.8571
0,761.7941,0,471.1963
0,763.8193,0,477.3229
0,764.2866,0,475.8663
0,759.1884,0,472.1177
0,760.6211,0,482.0433
0,761.7592,0,471.2031
0,761.8857,0,475.7027
0,760.7964,0,473.5887
0,761.7959,0,479.403
0,759.4683,0,474.1683
0,760.6611,0,475.0587
0,761.9594,0,477.6712
0,763.4329,0,477.7831
0,762.5256,0,471.2409
0,763.6799,0,476.1418
0,759.317,0,471.0357
0,763.9018,0,476.4033
0,761.6388,0,476.6518
0,759.6566,0,479.8419
0,762.817,0,476.5397
0,762.024,0,472.0035
0,760.7346,0,482.025
0,759.776,0,471.1638
0,763.2656,0,480.7033
0,760.6874,0,477.2572
0,760.2217,0,471.7861
0,761.87,0,481.1573
0,763.9319,0,471.1083
0,763.7134,0,481.0974
0,764.1868,0,479.5408
0,759.8668,0,473.6507
0,761.1514,0,476.0491
0,763.2176,0,480.3729
0,760.7881,0,478.3118
0,760.167,0,481.3875
0,759.4911,0,476.9072
0,763.8357,0,471.0898
0,763.2495,0,479.1335
0,760.507,0,475.5673
0,761.6074,0,478.2325
0,763.761,0,480.6234
0,762.8989,0,472.1305
0,760.0007,0,474.4783
0,762.5044,0,472.4902
0,760.3425,0,477.9161
0,761.949,0,475.1564
0,759.7668,0,473.8681
0,764.1268,0,479.4354
0,762.8841,0,478.5167
0,759.5969,0,472.5971
0,762.0985,0,481.939
0,762.795,0,471.9563
0,762.6642,0,480.1192
0,762.7806,0,472.8686
0,762.7618,0,472.8305
0,759.4426,0,472.3145
0,759.4218,0,481.8941
0,761.556,0,481.1922
0,762.5538,0,479.4907
0,761.4152,0,479.8399
0,763.893,0,471.2758
0,763.494,0,479.5745
0,759.4529,0,479.3791
0,760.3507,0,472.6861
0,760.064,0,472.1868
0,759.5046,0,477.4762
0,761.6777,0,474.0428
0,759.3799,0,481.5744
0,759.5349,0,480.111
0,764.1431,0,476.6579
0,759.1542,0,473.8919
0,763.3232,0,476.5421
0,761.079,0,476.3961
0,760.4377,0,476.2659
0,762.298,0,472.0214
0,762.5665,0,480.4296
0,763.5408,0,477.4955
0,763.246,0,475.9802
0,762.8044,0,476.1592
0,762.0695,0,480.2391
0,763.218,0,479.5897
0,763.7164,0,475.1109
0,761.7654,0,475.3545
0,763.2548,0,479.4135
0,762.137,0,474.7705
0,759.3057,0,477.9931
0,760.9945,0,477.0453
0,761.2433,0,471.3552
0,761.6525,0,481.0274
0,759.8033,0,477.7876
0,761.8062,0,471.0167
0,763.821,0,478.4344
0,763.2975,0,481.7316
0,759.8323,0,479.6822
