index,x,y,z
4,935,91.763,356
0,717.1467,0,468.7677
0,682.2133,0,466.6768
0,895.5453,0,461.8952
0,878.1857,0,511.6909
0,529.0989,0,685.5751
0,492.4874,0,460.9514
0,807.1067,0,550.4213
0,844.4307,0,525.7761
0,784.9448,0,539.4585
0,893.7672,0,425.0648
0,678.8568,0,360.4182
0,714.8214,0,683.5596
0,599.3893,0,486.925
0,841.7914,0,693.2861
0,475.8005,0,581.032
0,458.5799,0,628.4861
0,530.842,0,583.131
0,493.1887,0,523.6117
0,794.1989,0,413.6929
0,794.7427,0,515.1248
0,554.1639,0,641.2657
0,898.2249,0,403.0222
0,916.4946,0,452.1357
0,878.7153,0,506.0338
0,482.8524,0,643.9568
0,474.7437,0,509.2339
0,458.5571,0,460.8249
0,807.7291,0,475.5779
0,744.7275,0,673.4777
0,694.7412,0,661.7126
0,864.0684,0,523.3467
0,500.0264,0,679.4029
0,552.4299,0,657.47
0,853.6521,0,397.2844
0,732.67,0,443.2172
0,575.3049,0,519.0365
0,783.4888,0,372.9444
0,683.0142,0,417.3204
0,516.3644,0,575.1371
0,800.337,0,379.8288
0,693.559,0,458.444
0,784.1777,0,499.3651
0,928.0695,0,633.9029
0,508.0156,0,420.9372
0,572.9467,0,496.3788
0,595.9456,0,677.7081
0,791.2417,0,677.0644
0,777.6204,0,485.3894
0,882.288,0,513.9349
0,795.8859,0,656.2615
0,833.4256,0,481.0115
0,705.8607,0,624.4535
0,687.8428,0,430.1259
0,878.3669,0,553.3887
0,842.1149,0,625.9625
0,587.7639,0,436.5635
0,506.9883,0,448.4892
0,475.0151,0,485.3187
0,663.1045,0,545.0637
0,677.0447,0,595.557
0,726.3062,0,609.3967
0,766.1494,0,595.3836
0,703.8628,0,619.4407
0,793.9033,0,393.7281
0,595.1167,0,433.0239
0,461.185,0,370.1387
0,900.2188,0,578.3929
0,738.2201,0,645.9939
0,818.2869,0,612.1968
0,675.6182,0,644.8143
0,556.7092,0,356.8951
0,461.4357,0,423.1343
0,662.6088,0,478.9869
0,728.6693,0,576.6331
0,756.1592,0,358.0993
