index,x,y,z
7,759,52.687,471
0,841.0498,0,446.5134
0,786.7864,0,422.8478
0,810.5912,0,432.3183
0,847.6475,0,401.5146
0,805.9629,0,464.4788
0,770.3904,0,399.9396
0,812.0219,0,373.6255
0,786.3372,0,316.878
0,803.369,0,382.0345
0,774.3478,0,381.2165
0,781.8399,0,371.5006
0,792.5219,0,367.4211
0,831.6935,0,428.3755
0,822.5218,0,396.2252
0,802.3915,0,390.3829
0,809.7991,0,467.2615
0,796.7776,0,440.7458
0,834.4429,0,341.4391
0,841.0005,0,439.8527
0,835.332,0,465.3283
0,777.7224,0,365.2162
0,772.734,0,388.6888
0,833.3364,0,422.2291
0,805.4577,0,402.7767
0,825.0755,0,329.2005
0,806.2845,0,431.5449
0,828.5934,0,373.9493
0,772.5045,0,453.2346
0,834.7974,0,359.8359
0,820.569,0,461.8235
0,761.128,0,343.5757
0,843.5468,0,346.4901
0,804.4805,0,394.8196
0,833.7248,0,467.0585
0,770.5282,0,455.3566
0,826.0935,0,316.8105
0,815.7936,0,467.7165
0,831.147,0,348.3217
0,789.4462,0,328.7222
0,823.8502,0,359.9998
0,806.355,0,394.4316
0,848.9769,0,390.6803
0,843.5342,0,427.1682
0,800.3857,0,389.5904
0,790.2067,0,382.2011
0,777.3766,0,457.8759
0,768.422,0,390.2877
0,759.5471,0,427.1096
0,804.9315,0,365.8607
0,792.5465,0,396.6703
0,763.3334,0,466.2143
0,829.0864,0,420.0236
0,798.5762,0,400.4462
0,806.8962,0,333.6584
0,807.6747,0,439.1143
0,793.2795,0,342.0979
0,759.5247,0,378.118
0,786.7489,0,317.3195
0,823.5706,0,372.7531
0,784.7921,0,339.8214
0,793.6246,0,463.2083
0,761.4944,0,386.9142
0,760.3064,0,351.9903
0,782.9917,0,459.4583
0,839.699,0,454.6093
0,774.3245,0,355.1058
0,845.0764,0,340.3081
0,815.8514,0,352.3717
0,829.8349,0,318.1977
0,794.9033,0,365.4036
0,824.6814,0,348.0881
0,806.819,0,394.8314
0,782.5134,0,429.2017
0,777.3879,0,388.7957
0,831.5223,0,415.8672
0,800.0332,0,433.2651
0,766.5273,0,449.2723
0,766.6162,0,384.5211
0,796.5729,0,351.8475
0,833.7381,0,469.3269
0,771.0496,0,389.8725
0,801.9159,0,311.2234
0,814.0402,0,321.4108
0,815.6218,0,373.6138
0,775.9257,0,469.6398
0,791.7608,0,461.8
0,783.3033,0,352.8685
0,834.4348,0,341.6838
0,826.9097,0,341.9612
0,760.8452,0,348.0762
0,764.2423,0,458.0267
0,811.2131,0,326.6911
0,823.8575,0,394.5727
0,799.0522,0,392.1651
0,765.7018,0,350.3036
0,761.2943,0,388.7414
0,808.5336,0,344.6575
0,769.9898,0,396.2002
0,777.0197,0,450.9547
0,819.6002,0,421.5671
0,839.0973,0,456.5308
0,802.6658,0,366.1167
0,775.687,0,339.7242
0,775.7352,0,361.4739
0,776.5551,0,336.1826
0,808.995,0,319.8601
0,817.7379,0,330.8048
0,793.1656,0,386.4768
0,772.0515,0,382.7738
0,821.179,0,350.656
0,803.7365,0,405.5719
0,802.9176,0,342.829
0,835.313,0,338.9462
0,798.0422,0,315.6284
0,834.4658,0,449.8553
0,823.9611,0,463.8047
0,834.8987,0,372.4438
0,848.6777,0,404.4002
0,816.2184,0,445.6404
0,813.4921,0,411.6957
0,766.5677,0,431.3801
0,832.6674,0,431.473
0,833.1301,0,368.8772
0,797.1821,0,454.2503
0,796.1212,0,329.5213
0,790.0781,0,435.3416
0,768.3414,0,414.7219
0,799.6005,0,459.9608
0,810.9954,0,411.2274
0,810.4486,0,386.1293
0,781.2671,0,360.4398
0,840.641,0,438.2952
0,774.3641,0,358.9784
0,772.0524,0,437.4593
0,825.7006,0,463.5582
0,793.9104,0,366.1444
0,837.4318,0,463.5136
0,824.5111,0,376.9101
0,842.8956,0,408.9803
0,775.3942,0,468.0884
0,782.5159,0,465.3445
0,763.8419,0,454.3949
0,809.8746,0,334.7355
0,793.2889,0,465.0625
0,832.1364,0,337.9362
0,829.1242,0,413.9044
0,804.3596,0,449.3987
0,787.4993,0,315.0981
0,763.8547,0,342.7894
0,771.7606,0,316.9528
0,814.8042,0,403.3743
0,838.5934,0,340.3594
0,812.2068,0,384.9946
0,779.76,0,401.955
0,780.1871,0,364.1596
0,794.8214,0,388.6211
0,815.2925,0,371.3357
0,790.713,0,392.1514
0,769.754,0,379.8345
0,772.0829,0,462.5137
0,772.1897,0,324.9335
0,806.181,0,417.5375
0,840.473,0,382.4373
0,819.4158,0,418.2309
0,804.6912,0,373.9596
0,814.8391,0,457.1255
0,800.3133,0,427.8447
0,808.4054,0,349.0234
0,839.6051,0,447.822
0,768.5607,0,446.8184
0,804.7837,0,349.2633
0,779.5115,0,459.5779
0,780.0897,0,443.7125
0,787.8756,0,447.3332
0,803.161,0,453.2107
0,764.7454,0,420.5364
0,832.822,0,349.8021
0,819.6986,0,389.9854
0,821.855,0,374.6929
0,765.7645,0,411.3933
0,761.209,0,442.0435
0,774.4749,0,416.1005
0,814.3318,0,422.0919
0,809.1385,0,453.692
0,783.5009,0,440.6137
0,759.0392,0,449.63
0,796.0763,0,341.3221
0,823.5504,0,438.965
0,830.6077,0,468.141
0,827.6226,0,351.4057
0,821.3455,0,414.1868
0,773.9276,0,381.7829
0,798.2511,0,316.726
0,779.8902,0,362.5552
0,795.7432,0,407.1842
0,786.4545,0,377.808
0,846.067,0,327.675
0,800.9853,0,369.4036
0,844.7,0,382.2253
0,804.3231,0,392.6404
0,784.2365,0,436.6559
0,795.7458,0,446.2901
0,776.6377,0,325.5434
0,799.8473,0,316.6192
0,834.6828,0,318.4579
0,773.9972,0,329.7277
0,842.151,0,386.205
0,768.1834,0,448.8548
0,788.29,0,434.2437
0,815.7744,0,442.8363
0,777.261,0,412.6976
0,772.5756,0,395.0721
0,802.7664,0,362.0339
0,799.4966,0,347.0923
0,818.2349,0,341.8322
0,759.1132,0,346.5054
0,764.6711,0,414.8689
0,767.6526,0,357.2667
0,820.8252,0,329.7377
