index,x,y,z
5,544,19.208,19
0,266.5714,0,12.70339
0,430.3003,0,18.04994
0,487.9386,0,15.37981
0,434.4407,0,12.6498
0,478.274,0,15.54868
0,453.2206,0,18.72619
0,437.3885,0,17.97976
0,384.091,0,9.546271
0,391.8712,0,16.07265
0,370.6938,0,16.42155
0,279.2521,0,11.94086
0,424.9849,0,17.73051
0,455.864,0,9.671847
0,359.6286,0,13.78307
0,496.8172,0,10.17631
0,525.9428,0,10.37673
0,328.2083,0,10.28661
0,282.0372,0,12.36412
0,316.881,0,11.02288
0,439.8033,0,18.51377
0,346.1733,0,18.21558
0,334.9595,0,12.07308
0,329.8821,0,18.55426
0,280.84,0,15.05552
0,532.0682,0,15.33829
0,345.1718,0,16.58034
0,333.3743,0,9.699766
0,335.5022,0,17.04661
0,310.4897,0,14.11975
0,521.2463,0,13.60557
0,446.554,0,13.45222
0,359.9109,0,16.56734
0,489.9401,0,17.07193
0,431.4447,0,17.28475
0,323.5203,0,12.93076
0,415.509,0,11.16397
0,418.0502,0,18.28773
0,339.6213,0,17.69353
0,348.11,0,16.77004
0,289.0488,0,13.01778
0,391.765,0,16.67183
0,366.5721,0,18.51886
0,450.1161,0,13.42676
0,352.5423,0,18.17263
0,529.9222,0,10.49989
0,359.0396,0,17.67516
0,506.6281,0,16.75181
0,445.1672,0,10.14477
0,430.6534,0,12.17071
0,491.589,0,17.82053
0,296.4931,0,16.87184
0,385.2018,0,13.48682
0,317.1684,0,15.09563
0,358.1535,0,17.50143
0,525.7064,0,16.58897
0,538.4012,0,12.57192
0,345.4105,0,17.83966
0,284.3269,0,17.62
0,433.931,0,18.67447
0,448.491,0,17.99402
0,479.2179,0,17.87333
0,471.2159,0,17.91989
0,538.1784,0,11.65411
0,278.8395,0,12.1103
0,399.8982,0,10.21853
0,267.4868,0,10.74468
0,533.3048,0,11.05373
0,350.5247,0,13.87605
0,502.4632,0,10.61179
0,354.9915,0,12.53968
0,485.4884,0,13.54296
0,333.626,0,13.37225
0,526.6686,0,18.60395
0,350.7331,0,9.825293
0,484.9005,0,15.99026
0,325.1117,0,18.81911
0,446.092,0,17.29206
0,361.7493,0,15.87731
0,354.5649,0,9.318446
0,497.029,0,11.92801
0,393.5868,0,13.59304
0,441.1992,0,11.88556
0,314.2853,0,11.4367
0,303.6717,0,13.95067
0,453.5479,0,15.65622
0,388.2955,0,12.86191
0,332.9209,0,11.84753
0,278.2772,0,10.60774
0,414.4646,0,18.55621
0,341.9883,0,14.31944
0,277.5211,0,12.219
0,283.4799,0,10.99336
0,284.9931,0,17.86353
0,458.0393,0,15.17352
0,385.8701,0,12.90846
0,462.0844,0,17.41404
0,526.3675,0,11.78951
0,450.9264,0,9.946005
0,451.1128,0,13.50962
0,522.329,0,11.51869
0,328.4048,0,15.09424
0,338.4576,0,13.13029
0,277.5579,0,10.29302
0,390.1082,0,17.85503
0,280.6148,0,15.70625
0,379.8529,0,11.71092
0,434.5229,0,15.38525
0,352.334,0,16.49067
0,330.9304,0,15.5346
0,316.6592,0,10.46925
0,365.2684,0,14.63943
0,313.6864,0,16.66939
0,457.3252,0,14.59589
0,530.429,0,12.49665
0,502.84,0,13.19107
0,312.7459,0,15.60687
0,386.8819,0,14.50072
0,497.7966,0,11.60356
0,276.6989,0,17.50026
0,487.5686,0,12.88554
0,511.621,0,15.85837
0,315.2359,0,12.94019
0,370.3414,0,9.609597
0,448.5864,0,10.41018
0,423.3123,0,11.36078
0,286.5991,0,15.79395
0,453.2266,0,16.30167
0,273.6174,0,13.0312
0,329.9397,0,16.79895
0,433.1951,0,12.29949
0,469.9258,0,15.70015
0,433.1154,0,17.09558
0,325.054,0,18.91549
0,508.4543,0,16.59377
0,302.7871,0,12.41166
0,387.1486,0,18.54216
0,422.6351,0,9.618176
0,444.0391,0,11.00026
0,367.6407,0,10.38308
0,394.8993,0,13.24554
0,386.1276,0,15.96961
0,286.6543,0,15.57308
0,390.9769,0,13.07306
0,371.1288,0,14.79548
0,526.6653,0,9.617194
0,298.729,0,10.71095
0,359.6858,0,11.28069
0,514.9433,0,12.86607
0,509.3462,0,12.75025
0,269.9734,0,16.30913
0,390.6664,0,18.48424
0,529.0004,0,14.77861
0,292.2087,0,9.672911
0,437.4849,0,13.49892
0,379.3976,0,13.76561
0,392.9138,0,12.79242
0,445.9279,0,12.04653
0,420.5964,0,14.42333
0,495.9534,0,14.01035
0,391.5341,0,17.33627
0,436.201,0,14.38501
0,418.5603,0,12.52648
0,355.3531,0,12.23157
0,374.4729,0,16.75456
0,312.3309,0,11.15066
0,325.2909,0,13.54393
0,497.2081,0,12.51725
0,434.4583,0,13.15526
0,536.9941,0,10.41834
0,419.8681,0,14.17642
0,497.4958,0,10.52379
0,338.9751,0,16.02993
0,387.4532,0,13.9875
0,369.3644,0,11.11688
0,509.4979,0,17.42657
0,461.8828,0,17.53714
0,332.1242,0,16.86047
0,505.2787,0,9.856049
0,467.1503,0,11.48328
0,514.6256,0,17.84417
0,343.5547,0,9.874626
0,306.6099,0,17.49021
0,531.6367,0,18.4909
0,435.6872,0,9.608164
0,473.2497,0,16.26894
0,369.0889,0,10.75741
0,375.1503,0,14.62675
0,499.6846,0,13.94008
0,468.5651,0,13.11327
0,419.1834,0,14.64922
0,480.0125,0,16.31613
0,539.8655,0,14.55889
0,540.3429,0,16.52584
0,336.7901,0,17.35254
0,475.8153,0,15.76396
0,487.6626,0,13.96964
0,537.1335,0,11.08115
0,489.9834,0,14.10297
0,323.9774,0,13.18469
0,485.5162,0,9.660602
0,454.7373,0,18.17838
0,373.4354,0,14.53065
0,282.6493,0,18.18284
0,354.6622,0,14.24469
0,389.2214,0,15.15128
0,326.1569,0,11.81964
0,517.0383,0,12.8224
0,531.6238,0,9.694116
0,345.1102,0,14.07737
0,315.7565,0,10.95768
0,502.1647,0,16.64952
0,449.701,0,18.9656
0,289.7885,0,15.17192
0,473.1145,0,14.20018
0,418.1754,0,13.16055
0,464.9358,0,18.30337
0,333.7542,0,9.729578
0,308.2712,0,12.23085
0,475.7882,0,18.85364
0,279.1031,0,11.59262
0,402.0486,0,10.33376
0,413.024,0,11.86193
0,395.6334,0,18.003
0,467.7817,0,13.85843
0,381.4208,0,13.83788
0,486.9816,0,16.11771
0,344.7917,0,18.66224
0,449.6181,0,17.3338
0,354.2571,0,12.00915
0,448.93,0,13.45546
0,267.8173,0,15.36141
0,498.23,0,15.75938
0,507.1011,0,17.65686
0,483.6041,0,12.87321
0,469.6226,0,16.11948
0,509.1915,0,14.17554
0,360.6237,0,16.72382
0,521.0945,0,10.96318
0,292.723,0,16.17521
0,356.5905,0,13.8798
0,532.6187,0,12.22196
0,349.779,0,10.38483
0,355.796,0,10.18696
0,452.0202,0,12.65366
0,337.7803,0,15.85128
0,541.9496,0,16.20563
0,493.1178,0,15.77515
0,463.5369,0,16.3408
0,394.5629,0,11.91111
0,488.4604,0,9.501652
0,296.9386,0,9.824065
0,365.5144,0,14.3956
0,466.8058,0,13.31806
0,288.2564,0,15.68998
0,319.238,0,16.49177
0,479.8382,0,11.95301
0,309.764,0,13.08137
0,386.6469,0,13.46624
0,513.6505,0,18.1371
0,389.6432,0,11.41991
0,354.3338,0,11.87034
0,423.9872,0,9.960803
0,389.7518,0,10.3135
0,471.193,0,17.79794
0,270.2198,0,13.04505
0,317.7723,0,13.18724
0,525.588,0,9.678828
0,495.5618,0,11.05481
0,543.7581,0,18.59583
0,418.4927,0,16.35374
0,276.0068,0,16.01013
0,399.1054,0,17.42797
0,310.4719,0,17.18543
0,279.3197,0,13.33475
0,496.387,0,12.33942
0,361.6391,0,15.65477
0,419.3809,0,18.16928
0,291.845,0,14.24595
0,539.7612,0,17.42588
0,355.7595,0,16.56175
0,464.3101,0,14.78486
0,293.1747,0,15.25162
0,278.1569,0,14.85669
0,270.4101,0,10.17457
0,309.5139,0,15.84077
0,457.9821,0,13.91663
0,533.9012,0,17.38859
0,421.066,0,18.81489
0,317.4841,0,10.42801
0,443.555,0,11.16736
0,431.5041,0,17.60299
0,457.2739,0,14.648
0,331.0767,0,17.71049
0,542.7078,0,12.49062
0,346.8535,0,12.13487
0,319.5413,0,18.32822
0,347.593,0,18.9153
0,270.4283,0,13.98836
0,534.0283,0,16.04636
0,469.1675,0,17.26589
5,544,19.208,19
0,364.1733,0,13.14252
0,321.1073,0,17.36668
0,492.1785,0,13.65112
0,379.8825,0,12.18295
0,309.2707,0,17.14846
0,377.1932,0,13.98602
0,498.9913,0,10.54238
0,393.5134,0,12.37096
0,529.6516,0,11.25206
0,475.1681,0,18.80144
0,305.1218,0,16.60759
0,400.2755,0,12.68145
0,536.0435,0,18.74303
0,358.6779,0,14.42742
0,276.5325,0,17.98972
0,367.6761,0,17.72223
0,439.8177,0,9.979595
0,404.9329,0,10.42753
0,493.2558,0,9.962181
0,526.999,0,14.09264
0,307.8705,0,18.38919
0,444.6835,0,9.619688
0,369.616,0,10.17399
0,347.6132,0,13.61392
0,523.5641,0,9.967838
0,330.3571,0,9.331907
0,379.3638,0,11.20069
0,464.2956,0,16.16889
0,389.002,0,10.84303
0,441.5082,0,14.90503
0,304.9278,0,11.11092
0,292.0623,0,11.90467
0,414.8068,0,14.81518
0,375.0567,0,11.63791
0,314.9612,0,15.75408
0,452.6547,0,11.557
0,300.0862,0,17.61116
0,507.5881,0,12.8438
0,494.4523,0,15.39435
0,444.4253,0,14.23858
0,522.3446,0,18.06555
0,327.8958,0,11.19614
0,357.686,0,18.06487
0,269.1197,0,18.83116
0,524.0754,0,18.69632
0,412.2136,0,10.46719
0,391.7736,0,12.17156
0,360.6941,0,18.8196
0,374.1583,0,16.76774
0,274.3294,0,15.38253
0,285.0342,0,16.84094
0,437.4538,0,15.32569
0,301.0987,0,10.62756
0,348.346,0,18.84345
0,427.176,0,18.56911
0,539.5432,0,17.27901
0,307.7873,0,16.67308
0,362.2141,0,16.85524
0,501.2093,0,15.30779
0,482.9294,0,12.75782
0,501.2165,0,10.22254
0,478.5254,0,9.767565
0,471.2358,0,16.64433
0,515.1223,0,12.10591
0,543.5864,0,15.52292
0,402.7411,0,11.96595
0,290.5377,0,16.58248
0,516.2404,0,12.38114
0,305.9232,0,9.41107
0,412.5401,0,18.98589
0,336.2151,0,17.0271
0,362.7836,0,17.45649
0,329.0318,0,18.99023
0,537.7886,0,18.42909
0,269.0179,0,16.78571
0,527.8613,0,18.43604
0,276.8614,0,18.84692
0,457.1301,0,12.20466
0,414.1197,0,16.1484
0,298.5678,0,17.90576
0,465.1913,0,12.63738
0,396.4378,0,12.67368
0,344.6711,0,14.89129
0,488.4891,0,17.26681
0,267.2318,0,13.02579
0,430.2677,0,16.07154
0,415.3982,0,9.756827
0,532.0916,0,11.71831
0,269.8174,0,11.15092
0,321.6944,0,13.26301
0,296.7039,0,17.35806
0,423.4799,0,13.57591
0,538.3405,0,12.48444
0,465.7259,0,14.20035
0,500.7917,0,11.12792
0,525.35,0,16.97872
0,400.9138,0,9.547849
0,376.5338,0,15.71818
0,324.2406,0,17.07043
0,299.8351,0,9.565483
0,521.5795,0,13.0642
0,353.3255,0,11.28817
0,338.7693,0,15.31147
0,382.7423,0,10.85051
0,359.9812,0,16.39779
0,298.0648,0,16.11605
0,448.9337,0,16.09055
0,503.3565,0,14.63448
0,415.6217,0,16.58436
0,269.7078,0,17.77368
0,482.9256,0,11.91724
0,515.3726,0,18.45097
0,269.3037,0,14.28407
0,423.0388,0,13.65883
0,359.5524,0,11.31827
0,498.1598,0,9.956418
0,542.702,0,17.26278
0,423.6389,0,15.64276
0,332.8836,0,11.46432
0,318.8974,0,18.99599
0,424.0101,0,9.959179
0,482.1378,0,17.00098
0,483.7184,0,16.33545
0,298.7825,0,12.92727
0,507.8598,0,12.32966
0,489.0344,0,15.21974
0,365.3672,0,11.85971
0,414.0737,0,18.78317
0,505.17,0,12.1494
0,268.6431,0,14.50656
0,342.7531,0,17.24202
0,281.1211,0,13.48686
0,484.0508,0,14.34643
0,337.6135,0,18.31287
0,542.9766,0,10.53109
0,369.6025,0,15.4071
0,478.2932,0,17.13337
0,351.6599,0,10.17798
0,319.7174,0,11.83308
0,530.1176,0,14.91527
0,318.8178,0,12.09095
0,541.6057,0,17.14418
0,517.4348,0,9.52436
0,446.014,0,11.18578
0,330.6115,0,9.534769
0,381.6623,0,13.42879
0,435.8965,0,14.20568
0,508.7118,0,17.74344
0,322.0342,0,9.513349
0,323.8117,0,9.631758
0,496.849,0,9.636621
0,370.8865,0,16.87462
0,331.2662,0,10.79222
0,478.3326,0,16.77864
0,382.346,0,16.60679
0,320.6117,0,11.65992
0,515.5925,0,14.50441
0,301.6355,0,18.06162
0,479.0666,0,17.98954
0,391.8975,0,9.619066
0,479.6735,0,14.73828
0,541.8645,0,13.9725
0,413.5934,0,17.18925
0,321.5488,0,18.53919
0,274.8159,0,14.88228
0,388.1094,0,18.92889
0,370.6982,0,14.43791
0,361.1383,0,10.7822
0,284.4976,0,12.16119
0,349.6674,0,16.58886
0,380.282,0,15.43496
0,481.784,0,17.60087
0,515.5078,0,16.50759
0,493.8904,0,9.451999
0,494.2777,0,13.51123
0,532.897,0,13.8495
0,483.2874,0,9.944757
0,317.0128,0,13.16723
0,318.8985,0,16.53406
0,400.1883,0,15.69249
0,447.8491,0,13.39874
