index,x,y,z
1,170,48.97,303
0,384.1369,0,782.287
0,882.8976,0,414.9774
0,895.7199,0,643.2268
0,564.8287,0,901.7043
0,484.7338,0,441.3734
0,927.5024,0,669.7245
0,663.0903,0,439.453
0,677.1461,0,416.8448
0,392.7067,0,557.4048
0,789.1143,0,714.2234
0,631.275,0,811.0984
0,528.9067,0,769.8072
0,402.2271,0,450.0226
0,244.5066,0,394.9046
0,705.5282,0,318.8572
0,188.9421,0,692.4749
0,771.9077,0,949.5951
0,272.1585,0,573.9457
0,188.3368,0,769.3639
0,257.1346,0,482.5579
0,629.8593,0,769.3349
0,220.0881,0,771.8795
0,811.0902,0,317.6844
0,475.6039,0,362.7745
0,298.1957,0,653.8241
0,440.8836,0,700.3114
0,491.7869,0,581.1277
0,331.7817,0,848.7496
0,689.0272,0,925.3206
0,286.2747,0,909.8132
0,515.2986,0,561.0015
0,185.869,0,603.7365
0,599.6637,0,617.6115
0,511.9898,0,483.6915
0,230.5826,0,907.0388
0,576.3597,0,341.4517
0,431.8919,0,524.6475
0,563.0321,0,643.0156
0,715.7421,0,539.6031
0,623.3546,0,495.2675
0,577.0093,0,467.2219
0,686.4965,0,830.5591
0,186.3091,0,809.7371
0,575.0239,0,655.3107
0,427.7646,0,769.0247
0,670.8421,0,851.137
0,231.7555,0,527.1937
0,536.1548,0,773.8501
0,873.4445,0,715.523
0,924.0789,0,411.2044
0,606.3482,0,438.0629
0,345.5926,0,795.1415
0,372.7402,0,545.6946
0,292.2456,0,687.5712
0,495.8589,0,815.305
0,401.0513,0,763.1153
0,243.3965,0,638.5876
0,937.5848,0,901.7351
0,186.8503,0,684.561
0,452.0473,0,601.4718
0,796.6291,0,683.6219
0,580.7669,0,376.0571
0,914.1239,0,619.7518
0,247.8026,0,779.647
0,554.1998,0,484.9885
0,655.5443,0,913.8318
0,465.5896,0,393.2359
0,654.2634,0,507.4767
0,715.2931,0,418.8834
0,420.2087,0,660.434
0,281.2614,0,880.0583
0,271.579,0,758.4375
0,368.1396,0,390.5715
0,441.1665,0,888.8041
0,193.4674,0,816.6829
0,662.3583,0,739.7744
0,398.1264,0,459.6411
0,176.8937,0,359.0464
0,845.3192,0,904.3455
0,501.5957,0,861.053
0,840.8318,0,599.0915
0,845.1424,0,804.0568
0,417.4019,0,708.1202
0,588.6068,0,760.8256
0,784.2659,0,588.8591
0,564.8885,0,758.6594
0,245.7133,0,721.9291
0,475.2885,0,492.3648
0,649.4681,0,617.053
0,524.0507,0,618.2914
0,391.0693,0,583.3798
0,463.1358,0,758.2008
0,805.4361,0,448.2347
0,380.9813,0,587.418
0,566.3707,0,902.2639
0,377.8272,0,828.9571
0,618.0144,0,737.3191
0,287.1065,0,346.5255
0,478.9051,0,543.3893
0,399.9168,0,667.4523
0,862.9691,0,658.31
0,393.4438,0,453.0741
0,383.1248,0,708.0627
0,641.8791,0,382.103
0,677.3042,0,751.0202
0,673.2818,0,813.6222
0,811.1153,0,451.8886
0,671.173,0,563.2394
0,902.4233,0,323.5157
0,353.6339,0,558.0408
0,793.4877,0,500.2322
0,441.4088,0,383.4757
0,798.9174,0,675.7202
0,416.8076,0,939.2133
0,597.5232,0,496.0193
0,236.4465,0,788.3191
0,526.1934,0,613.4216
0,282.3956,0,430.8307
0,470.5941,0,445.6661
0,466.4554,0,498.338
0,424.8396,0,916.0519
0,508.1241,0,711.7766
0,672.8577,0,394.903
0,213.5657,0,763.3647
0,691.5403,0,550.432
0,475.2137,0,866.7748
0,689.0455,0,814.6761
0,361.4669,0,477.5682
0,872.5155,0,338.2776
0,698.4423,0,641.9236
0,467.066,0,435.9606
0,838.6614,0,673.4438
0,760.4488,0,508.9169
0,271.0345,0,635.9847
0,266.1229,0,560.6194
0,853.1732,0,864.2169
0,478.9168,0,746.7365
0,441.5294,0,575.7189
0,862.0816,0,329.0333
0,198.9764,0,394.1012
0,561.8887,0,721.2783
0,435.6596,0,682.2968
0,238.4739,0,674.5938
0,356.5516,0,701.7135
0,892.1543,0,637.748
0,782.7856,0,565.8926
0,645.0421,0,400.5769
0,665.3532,0,879.4626
0,821.5567,0,366.8706
0,793.0907,0,620.9483
0,198.1165,0,365.8696
0,274.332,0,427.8707
0,878.4286,0,767.3617
0,841.5388,0,444.6351
0,438.3256,0,703.0775
0,899.1772,0,746.7812
0,344.5069,0,887.4359
0,572.3397,0,506.9504
0,883.6898,0,907.1954
0,522.4152,0,821.0408
0,369.412,0,935.2139
0,887.8636,0,396.8287
0,539.0536,0,924.1118
0,310.9506,0,616.655
0,718.5606,0,772.5521
0,621.2455,0,567.8358
0,633.3685,0,926.7925
0,771.8868,0,412.7876
0,336.547,0,575.7468
0,327.9693,0,640.567
0,670.7961,0,473.6044
0,494.485,0,910.812
0,593.9187,0,553.9684
0,754.9809,0,513.2161
0,823.3307,0,683.9115
0,590.033,0,562.1745
0,459.6889,0,643.8195
0,895.791,0,307.1707
0,836.2451,0,856.5179
0,627.7378,0,306.1169
0,602.7071,0,713.5623
0,766.8796,0,453.786
0,929.67,0,714.155
0,445.9766,0,353.6173
0,811.6121,0,381.3236
0,804.7502,0,830.7823
0,824.3592,0,926.2195
0,411.9706,0,403.7766
0,505.1398,0,933.4671
0,880.182,0,481.3574
0,387.7996,0,320.7121
0,587.0303,0,486.5527
0,276.7892,0,747.4008
0,294.348,0,589.8765
0,730.294,0,891.0853
0,893.5098,0,341.1662
0,628.1126,0,535.1385
0,911.8446,0,350.0586
0,819.1086,0,883.3491
0,570.8962,0,635.409
0,919.3077,0,724.726
0,306.7895,0,393.0109
0,354.094,0,320.3738
0,656.1155,0,634.7194
0,685.7916,0,725.514
0,446.5228,0,431.7646
0,215.7248,0,517.3259
0,462.9673,0,883.5222
0,772.6144,0,728.1857
0,269.237,0,485.0316
0,225.7327,0,538.024
0,479.6662,0,505.9624
0,701.573,0,411.4573
0,756.8763,0,883.132
0,653.0259,0,634.4608
0,312.6829,0,466.7815
0,318.8607,0,319.8044
0,364.7015,0,767.8854
0,334.0728,0,311.8018
0,837.382,0,871.2361
0,419.8666,0,731.6219
0,732.1688,0,931.1857
0,632.9418,0,907.1821
0,684.189,0,582.998
0,408.2469,0,920.6873
0,878.024,0,379.4357
0,619.533,0,552.7253
0,212.5269,0,780.3078
0,278.3044,0,594.0918
0,376.3504,0,945.8896
0,347.811,0,389.157
0,717.2905,0,901.0424
0,932.5872,0,853.6449
0,524.1768,0,950.1226
0,707.0981,0,335.1304
0,507.546,0,362.4366
0,448.8474,0,681.0202
0,529.847,0,823.9828
0,290.2951,0,930.2529
0,848.2167,0,436.6653
0,447.6793,0,581.1683
0,793.7425,0,775.3965
0,284.5823,0,828.8261
0,172.1389,0,900.1464
0,682.1575,0,434.9888
0,800.5608,0,404.819
0,681.1967,0,787.1347
0,620.1541,0,529.9207
0,920.3899,0,630.3484
0,837.4785,0,808.5557
0,179.7933,0,369.1276
0,739.0208,0,785.3298
0,606.3663,0,617.6262
0,551.962,0,504.8293
0,869.2293,0,812.4189
0,369.4616,0,631.283
0,594.3198,0,902.8828
0,799.4584,0,387.4969
0,758.0302,0,807.8307
0,478.4157,0,487.4339
0,290.7039,0,545.3668
0,396.4418,0,609.9069
0,853.4991,0,303.0762
0,645.2687,0,705.7171
0,699.0865,0,768.1295
0,215.2573,0,907.174
0,223.1531,0,775.4163
0,708.7493,0,389.7393
0,673.0694,0,772.8021
0,185.5686,0,461.8029
0,534.552,0,447.6886
0,480.9887,0,498.7579
0,807.8071,0,667.5718
0,456.2719,0,722.6666
0,283.9205,0,453.1254
0,204.3485,0,456.26
0,692.5697,0,724.3009
0,895.6599,0,330.3818
0,222.343,0,617.9845
0,247.2447,0,831.6395
0,240.0611,0,897.1376
0,692.5179,0,550.2505
