index,x,y,z
3,352,52.008,285
0,77.2299,0,129.2201
0,161.8085,0,243.6938
0,296.916,0,50.34625
0,162.0007,0,247.3788
0,303.0853,0,184.6917
0,94.07431,0,44.32587
0,267.4565,0,99.0123
0,112.6236,0,264.6325
0,126.3708,0,223.2688
0,83.80966,0,118.7055
0,282.6973,0,158.4735
0,183.7751,0,264.9785
0,25.36272,0,105.2439
0,37.13759,0,133.5411
0,105.3419,0,143.0096
0,194.804,0,184.4793
0,237.2394,0,165.2351
0,6.281872,0,270.8566
0,3.348331,0,15.94152
0,259.607,0,122.0888
0,335.0842,0,57.19948
0,22.90797,0,59.46661
0,129.3976,0,52.20565
0,282.2682,0,40.48786
0,165.227,0,113.5725
0,111.8615,0,267.2057
0,203.7577,0,135.4699
0,130.4911,0,91.8539
0,14.50833,0,138.3868
0,340.2229,0,276.7137
0,258.3678,0,94.59216
0,197.1109,0,134.9039
0,253.4338,0,153.9019
0,185.5524,0,14.26137
0,310.0707,0,34.45641
0,229.5245,0,200.4315
0,183.3324,0,210.7975
0,220.1961,0,139.041
0,50.70094,0,98.66056
0,328.8087,0,72.59385
0,301.0801,0,234.232
0,13.92775,0,75.57115
0,34.85475,0,59.27869
0,5.380493,0,167.2932
0,164.095,0,64.75486
0,160.4497,0,213.4219
0,84.98707,0,268.3937
0,288.7215,0,59.15397
0,289.7848,0,259.8241
0,123.557,0,24.25688
0,69.55096,0,143.6719
0,94.8122,0,124.0809
0,107.8083,0,230.7744
0,22.25764,0,230.1052
0,34.65744,0,77.72783
0,62.56057,0,145.4582
0,269.0016,0,237.2263
0,211.1473,0,105.9762
0,162.2343,0,153.172
0,17.39252,0,155.61
0,312.1724,0,97.58502
0,238.3748,0,209.3514
0,5.573978,0,100.0398
0,77.75816,0,249.6717
0,118.4129,0,260.1446
0,199.4086,0,211.8026
0,213.6673,0,119.0368
0,131.2723,0,251.6924
0,336.1826,0,186.6613
0,125.7489,0,160.3301
0,14.82376,0,195.934
0,176.2227,0,54.34133
0,94.0976,0,52.79786
0,156.8537,0,50.36412
0,318.1511,0,69.12
0,82.04916,0,277.533
0,245.3513,0,219.7949
0,228.4132,0,38.17419
0,87.29752,0,31.00323
0,348.6456,0,57.95127
0,132.3122,0,149.0982
0,247.6661,0,194.6366
0,171.1639,0,258.564
0,320.9549,0,59.52599
0,252.0903,0,195.7556
0,234.6413,0,242.0009
0,152.7798,0,276.7667
0,150.9356,0,212.3718
0,79.72046,0,52.952
0,321.1976,0,106.0662
0,205.4396,0,168.8385
0,232.4207,0,141.5066
0,149.1151,0,224.2463
0,261.8815,0,153.0267
0,244.524,0,154.8839
0,49.2027,0,169.8079
0,27.72475,0,205.99
0,343.3483,0,53.96472
0,340.9108,0,104.629
0,2.221367,0,232.4654
0,293.7109,0,182.5411
0,119.9663,0,73.16045
0,111.4204,0,22.30137
0,129.1235,0,84.38428
0,56.73856,0,135.634
0,284.1575,0,19.55289
0,248.0535,0,129.2835
0,349.9454,0,107.0898
0,127.5084,0,156.0606
0,195.0445,0,116.0542
0,247.3759,0,54.68651
0,338.8448,0,231.3829
0,34.23833,0,169.8166
0,329.5973,0,12.96884
0,344.3594,0,139.5441
0,49.29023,0,141.5672
0,160.5256,0,59.28817
0,54.97071,0,92.23595
0,242.3718,0,34.26167
0,42.20056,0,175.0257
0,149.1508,0,226.8084
0,63.75161,0,131.1421
0,107.8418,0,142.1036
0,270.9859,0,15.70366
0,236.7057,0,226.0145
0,87.18645,0,278.3887
0,346.2383,0,153.5401
0,127.1939,0,85.46396
0,279.8406,0,28.793
0,97.06051,0,54.64628
0,330.9347,0,197.4863
0,19.57487,0,138.055
0,86.81895,0,245.8415
0,339.3652,0,70.87138
0,89.98598,0,12.71195
0,37.125,0,10.49334
0,80.97012,0,224.833
0,148.271,0,77.21005
0,97.53896,0,55.90324
0,91.87564,0,95.80543
0,294.4866,0,100.7624
0,227.0375,0,166.3978
0,187.9177,0,10.03608
0,121.8732,0,253.137
0,327.1433,0,265.7744
0,86.30571,0,3.326322
0,348.5862,0,204.0771
0,285.7855,0,142.4516
0,172.742,0,73.13194
0,175.3525,0,254.7757
0,321.259,0,211.148
0,279.0711,0,93.78812
0,255.5401,0,104.4846
0,226.8084,0,243.977
0,72.71278,0,33.43316
0,294.8275,0,259.9272
0,327.0064,0,1.255873
0,338.1475,0,169.6976
0,239.2312,0,85.21061
0,310.1998,0,15.46988
0,220.4023,0,203.5585
0,272.1407,0,244.5262
0,214.6889,0,255.096
0,250.9201,0,75.90855
0,105.7687,0,281.0428
0,249.4089,0,2.989429
0,152.2899,0,159.9306
0,348.2354,0,122.2871
0,271.8801,0,78.4382
0,225.5115,0,109.2023
0,216.72,0,228.5408
0,303.8405,0,276.4712
0,152.799,0,68.87463
0,290.9745,0,205.9011
0,234.7715,0,79.94212
0,295.8584,0,65.57335
0,89.83685,0,5.185449
0,277.2532,0,40.55985
0,291.6599,0,240.232
0,152.263,0,246.7245
0,212.5016,0,42.95163
0,62.54055,0,281.6131
0,184.0662,0,142.399
0,55.33918,0,193.4553
0,136.2316,0,94.51976
0,199.6176,0,283.8657
0,80.86278,0,233.1942
0,212.8589,0,171.484
0,317.4258,0,112.8433
0,189.6611,0,124.8876
0,259.4739,0,53.64862
0,231.7911,0,45.22263
0,53.27118,0,255.2647
0,21.42928,0,152.7346
0,151.715,0,142.5842
0,336.8319,0,84.9474
0,54.3073,0,185.5632
0,9.587906,0,198.6683
0,22.9869,0,50.82798
0,311.2984,0,284.5082
3,352,52.008,285
0,17.62747,0,12.31523
0,98.80704,0,273.4701
0,80.10303,0,44.96912
0,234.6035,0,12.93846
0,121.1857,0,34.35846
0,79.93237,0,223.6897
0,172.0627,0,0.1070201
0,328.0344,0,8.767022
0,163.8597,0,218.4492
0,135.8109,0,75.81084
0,62.60836,0,143.7943
0,194.8975,0,183.9013
0,143.6911,0,223.3605
0,348.3559,0,140.757
0,175.952,0,205.8606
0,150.8728,0,57.07955
0,280.6437,0,65.25443
0,295.1918,0,51.43286
0,30.15244,0,92.58266
0,96.94344,0,121.6625
0,162.6874,0,194.5595
0,72.8317,0,14.12812
0,129.7617,0,74.64857
0,141.4652,0,169.1427
0,154.238,0,103.602
0,234.7389,0,64.17366
0,52.28017,0,114.4729
0,117.9262,0,278.3961
0,243.0418,0,123.5516
0,274.8432,0,171.2938
0,42.67661,0,87.00474
0,307.2573,0,54.41281
0,333.2756,0,136.4747
0,69.129,0,241.1148
0,167.5046,0,101.6455
0,280.0725,0,193.8836
0,14.70631,0,153.7481
0,135.7028,0,113.0071
0,2.573719,0,22.89888
